exp_id,word,word_understand,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
970,was,1,2,3,1515,1515.0,505.0,1281,2,1
970,an,1,1,1,202,202.0,101.0,-1313,-2,-1
970,insight,1,2,4,1502,751.0,214.57142857142858,1300,3,1
970,so,1,2,2,474,474.0,237.0,-1028,-2,0
970,the,1,2,3,1358,1358.0,452.6666666666667,884,1,0
970,upshot,1,2,2,805,402.5,134.16666666666666,-553,-1,0
970,of,1,0,0,0,0.0,0.0,-805,-2,-2
970,our,1,2,3,815,815.0,271.6666666666667,815,3,2
970,discussion,1,1,1,218,72.66666666666667,21.8,-597,-2,-1
970,here,1,2,4,1560,1560.0,390.0,1342,3,1
970,was,1,0,0,0,0.0,0.0,-1560,-4,-2
970,that,1,2,2,519,519.0,129.75,519,2,2
970,the,1,2,2,844,844.0,281.3333333333333,325,0,0
970,different,1,2,3,1886,628.6666666666666,209.55555555555554,1042,1,0
970,computational,1,2,3,1455,291.0,111.92307692307692,-431,0,0
970,states,1,1,1,325,325.0,54.166666666666664,-1130,-2,-1
970,one,1,2,3,755,755.0,251.66666666666666,430,2,1
970,might,1,2,2,511,511.0,102.2,-244,-1,0
970,be,1,2,2,691,691.0,345.5,180,0,0
970,in,1,0,0,0,0.0,0.0,-691,-2,-2
970,while,1,2,3,912,912.0,182.4,912,3,2
970,believing,1,2,4,1232,410.6666666666667,136.88888888888889,320,1,0
970,that,1,3,4,1374,1374.0,343.5,142,0,1
970,a,1,0,0,0,0.0,0.0,-1374,-4,-3
970,cat,1,2,2,463,463.0,154.33333333333334,463,2,2
970,is,1,1,1,416,416.0,208.0,-47,-1,-1
970,on,1,1,1,215,215.0,107.5,-201,0,0
970,the,1,0,0,0,0.0,0.0,-215,-1,-1
970,mat,1,2,2,539,539.0,179.66666666666666,539,2,2
970,need,1,2,4,1944,1944.0,486.0,1405,2,0
970,not,1,2,3,1139,1139.0,379.6666666666667,-805,-1,0
970,have,1,1,1,260,260.0,65.0,-879,-2,-1
970,anything,1,2,2,578,289.0,72.25,318,1,1
970,“in,1,0,0,0,0.0,0.0,-578,-2,-2
970,common”,1,1,2,491,245.5,70.14285714285714,491,2,1
970,that,1,1,1,267,267.0,66.75,-224,-1,0
970,can,1,0,0,0,0.0,0.0,-267,-1,-1
970,be,1,0,0,0,0.0,0.0,0,0,0
970,specified,1,0,0,0,0.0,0.0,0,0,0
970,in,1,0,0,0,0.0,0.0,0,0,0
970,computational,1,0,0,0,0.0,0.0,0,0,0
970,terms,1,0,0,0,0.0,0.0,0,0,0
972,The,1,1,1,667,667.0,222.33333333333334,0,0,0
972,UN,1,1,1,478,478.0,239.0,-189,0,0
972,in,1,0,0,0,0.0,0.0,-478,-1,-1
972,Afghanistan's,1,1,3,1031,1031.0,79.3076923076923,1031,3,1
972,urged,1,1,2,766,766.0,153.2,-265,-1,0
972,the,1,0,0,0,0.0,0.0,-766,-2,-1
972,Taliban,1,1,2,728,364.0,104.0,728,2,1
972,to,1,0,0,0,0.0,0.0,-728,-2,-1
972,investigate,1,1,2,1016,254.0,92.36363636363636,1016,2,1
972,reports,1,1,1,211,105.5,30.142857142857142,-805,-1,0
972,of,1,1,1,517,517.0,258.5,306,0,0
972,alleged,1,1,1,803,401.5,114.71428571428571,286,0,0
972,killing,1,1,2,565,565.0,80.71428571428571,-238,1,0
972,of,1,0,0,0,0.0,0.0,-565,-2,-1
972,detainees,1,1,2,820,410.0,91.11111111111111,820,2,1
972,by,1,1,2,589,589.0,294.5,-231,0,0
972,their,1,0,0,0,0.0,0.0,-589,-2,-1
972,fighters,1,1,2,1012,506.0,126.5,1012,2,1
972,in,1,1,1,443,443.0,221.5,-569,-1,0
972,the,1,2,2,421,421.0,140.33333333333334,-22,1,1
972,northeastern,1,1,1,344,114.66666666666667,28.666666666666668,-77,-1,-1
972,Panjshir,1,1,2,964,482.0,120.5,620,1,0
972,region,1,1,1,263,131.5,43.833333333333336,-701,-1,0
972,It,1,0,0,0,0.0,0.0,-263,-1,-1
972,said,1,1,2,507,507.0,126.75,507,2,1
972,the,1,0,0,0,0.0,0.0,-507,-2,-1
972,investigation,0,1,5,3018,603.6,232.15384615384616,3018,5,1
972,must,1,0,0,0,0.0,0.0,-3018,-5,-1
972,be,1,1,1,227,227.0,113.5,227,1,1
972,transparent,1,1,2,832,277.3333333333333,75.63636363636364,605,1,0
972,and,1,0,0,0,0.0,0.0,-832,-2,-1
972,perpetrators,0,1,6,2742,685.5,228.5,2742,6,1
972,must,1,1,2,787,787.0,196.75,-1955,-4,0
972,be,1,0,0,0,0.0,0.0,-787,-2,-1
972,held,1,0,0,0,0.0,0.0,0,0,0
972,to,1,0,0,0,0.0,0.0,0,0,0
972,account,1,1,1,205,102.5,29.285714285714285,205,1,1
972,Last,1,0,0,0,0.0,0.0,-205,-1,-1
972,week,1,1,1,427,427.0,106.75,427,1,1
972,videos,1,1,1,220,220.0,36.666666666666664,-207,0,0
972,emerged,1,1,2,425,425.0,60.714285714285715,205,1,0
972,showing,1,1,1,203,101.5,29.0,-222,-1,0
972,members,1,1,1,458,229.0,65.42857142857143,255,0,0
972,of,1,0,0,0,0.0,0.0,-458,-1,-1
972,the,1,1,2,971,971.0,323.6666666666667,971,2,1
972,Taliban,1,1,2,479,239.5,68.42857142857143,-492,0,0
972,opening,1,1,1,268,134.0,38.285714285714285,-211,-1,0
972,fire,1,1,1,362,362.0,90.5,94,0,0
972,on,1,1,1,504,504.0,252.0,142,0,0
972,a,1,0,0,0,0.0,0.0,-504,-1,-1
972,group,1,1,2,848,848.0,169.6,848,2,1
972,of,1,0,0,0,0.0,0.0,-848,-2,-1
972,captured,1,0,0,0,0.0,0.0,0,0,0
972,members,1,1,1,216,108.0,30.857142857142858,216,1,1
972,of,1,1,1,252,252.0,126.0,36,0,0
972,the,1,0,0,0,0.0,0.0,-252,-1,-1
972,National,1,1,1,271,90.33333333333333,33.875,271,1,1
972,Resistance,1,1,2,770,256.6666666666667,77.0,499,1,0
972,Front,1,0,0,0,0.0,0.0,-770,-2,-1
972,a,1,0,0,0,0.0,0.0,0,0,0
972,coalition,1,1,2,1021,510.5,113.44444444444444,1021,2,1
972,of,1,1,1,214,214.0,107.0,-807,-1,0
972,anti-Taliban,1,1,2,558,139.5,46.5,344,1,0
972,groups,1,1,1,208,208.0,34.666666666666664,-350,-1,0
972,The,1,0,0,0,0.0,0.0,-208,-1,-1
972,Taliban,1,0,0,0,0.0,0.0,0,0,0
972,say,1,0,0,0,0.0,0.0,0,0,0
972,they,1,1,1,244,244.0,61.0,244,1,1
972,are,1,0,0,0,0.0,0.0,-244,-1,-1
972,investigating,1,1,2,937,187.4,72.07692307692308,937,2,1
972,At,1,0,0,0,0.0,0.0,-937,-2,-1
972,least,1,0,0,0,0.0,0.0,0,0,0
972,two,1,0,0,0,0.0,0.0,0,0,0
972,protesters,0,1,2,777,259.0,77.7,777,2,1
972,have,1,1,1,445,445.0,111.25,-332,-1,0
972,been,1,1,1,222,222.0,55.5,-223,0,0
972,killed,1,1,1,228,228.0,38.0,6,0,0
972,during,1,1,2,708,354.0,118.0,480,1,0
972,continuing,1,1,2,1026,256.5,102.6,318,0,0
972,protests,1,1,1,377,377.0,47.125,-649,-1,0
972,in,1,0,0,0,0.0,0.0,-377,-1,-1
972,Iran,1,1,2,856,856.0,214.0,856,2,1
972,sparked,1,0,0,0,0.0,0.0,-856,-2,-1
972,by,1,1,1,529,529.0,264.5,529,1,1
972,the,1,0,0,0,0.0,0.0,-529,-1,-1
972,death,1,1,1,209,209.0,41.8,209,1,1
972,of,1,0,0,0,0.0,0.0,-209,-1,-1
972,a,1,1,1,215,215.0,215.0,215,1,1
972,woman,1,1,1,201,100.5,40.2,-14,0,0
972,who'd,1,1,1,224,224.0,44.8,23,0,0
972,been,1,1,2,1021,1021.0,255.25,797,1,0
972,detained,1,1,1,216,108.0,27.0,-805,-1,0
972,by,1,1,1,452,452.0,226.0,236,0,0
972,the,1,2,2,847,847.0,282.3333333333333,395,1,1
972,morality,0,2,2,1056,352.0,132.0,209,0,0
972,police,1,1,1,570,285.0,95.0,-486,-1,-1
972,Protests,1,1,1,366,366.0,45.75,-204,0,0
972,are,1,0,0,0,0.0,0.0,-366,-1,-1
972,reported,1,1,1,374,124.66666666666667,46.75,374,1,1
972,in,1,1,1,252,252.0,126.0,-122,0,0
972,several,1,1,1,210,70.0,30.0,-42,0,0
972,cities,1,0,0,0,0.0,0.0,-210,-1,-1
972,in,1,0,0,0,0.0,0.0,0,0,0
972,Iran's,1,1,1,590,590.0,98.33333333333333,590,1,1
972,northwestern,1,1,2,725,241.66666666666666,60.416666666666664,135,1,0
972,Kurdistan,1,0,0,0,0.0,0.0,-725,-2,-1
972,province,1,1,2,1112,556.0,139.0,1112,2,1
972,Mahsa,1,1,1,239,119.5,47.8,-873,-1,0
972,Amini,1,1,1,226,113.0,45.2,-13,0,0
972,was,1,0,0,0,0.0,0.0,-226,-1,-1
972,from,1,1,1,679,679.0,169.75,679,1,1
972,that,1,1,1,440,440.0,110.0,-239,0,0
972,region,1,1,2,607,303.5,101.16666666666667,167,1,0
972,Online,1,1,1,201,100.5,33.5,-406,-1,0
972,videos,1,1,1,289,289.0,48.166666666666664,88,0,0
972,showed,1,1,1,292,292.0,48.666666666666664,3,0,0
972,confrontations,0,1,6,2452,817.3333333333334,175.14285714285714,2160,5,0
972,between,1,1,1,296,148.0,42.285714285714285,-2156,-5,0
972,protesters,1,1,1,503,167.66666666666666,50.3,207,0,0
972,and,1,1,1,663,663.0,221.0,160,0,0
972,the,1,0,0,0,0.0,0.0,-663,-1,-1
972,security,1,1,1,231,57.75,28.875,231,1,1
972,forces,1,1,3,976,976.0,162.66666666666666,745,2,0
972,who,1,0,0,0,0.0,0.0,-976,-3,-1
972,fired,1,1,1,214,214.0,42.8,214,1,1
972,tear,1,0,0,0,0.0,0.0,-214,-1,-1
972,gas,1,1,1,1029,1029.0,343.0,1029,1,1
972,In,1,1,1,535,535.0,267.5,-494,0,0
972,the,1,1,1,370,370.0,123.33333333333333,-165,0,0
972,capital,1,1,1,226,75.33333333333333,32.285714285714285,-144,0,0
972,Tehran,1,1,2,745,745.0,124.16666666666667,519,1,0
972,female,1,0,0,0,0.0,0.0,-745,-2,-1
972,protesters,1,1,2,632,210.66666666666666,63.2,632,2,1
972,removed,1,1,2,799,399.5,114.14285714285714,167,0,0
972,their,1,0,0,0,0.0,0.0,-799,-2,-1
972,head,1,1,3,958,958.0,239.5,958,3,1
972,scarves,1,1,1,1081,1081.0,154.42857142857142,123,-2,0
972,and,1,0,0,0,0.0,0.0,-1081,-1,-1
972,shouted,1,1,1,227,113.5,32.42857142857143,227,1,1
972,“death,1,1,1,449,449.0,74.83333333333333,222,0,0
972,to,1,0,0,0,0.0,0.0,-449,-1,-1
972,the,1,1,1,380,380.0,126.66666666666667,380,1,1
972,dictator,0,1,2,1220,406.6666666666667,152.5,840,1,0
972,”Tehran's,1,1,1,860,860.0,95.55555555555556,-360,-1,0
972,police,1,0,0,0,0.0,0.0,-860,-1,-1
972,commander,1,1,1,379,126.33333333333333,42.111111111111114,379,1,1
972,has,1,1,1,648,648.0,216.0,269,0,0
972,insisted,1,0,0,0,0.0,0.0,-648,-1,-1
972,that,1,1,1,354,354.0,88.5,354,1,1
972,Miss,1,2,2,593,593.0,148.25,239,1,1
972,Amini,1,0,0,0,0.0,0.0,-593,-2,-2
972,suffered,1,1,2,915,457.5,114.375,915,2,1
972,a,1,0,0,0,0.0,0.0,-915,-2,-1
972,heart,1,1,1,247,247.0,49.4,247,1,1
972,attack,1,1,1,467,233.5,77.83333333333333,220,0,0
972,which,1,1,2,749,749.0,149.8,282,1,0
972,sent,1,0,0,0,0.0,0.0,-749,-2,-1
972,her,1,1,1,594,594.0,198.0,594,1,1
972,into,1,1,1,227,113.5,56.75,-367,0,0
972,a,1,1,1,396,396.0,396.0,169,0,0
972,coma,1,1,1,649,324.5,162.25,253,0,0
972,a,1,0,0,0,0.0,0.0,-649,-1,-1
972,claim,1,1,1,267,267.0,53.4,267,1,1
972,that,1,1,1,705,705.0,176.25,438,0,0
972,many,1,1,1,536,536.0,134.0,-169,0,0
972,people,1,0,0,0,0.0,0.0,-536,-1,-1
972,are,1,1,1,210,210.0,70.0,210,1,1
972,struggling,1,1,2,870,435.0,87.0,660,1,0
972,to,1,0,0,0,0.0,0.0,-870,-2,-1
972,believe,1,0,0,0,0.0,0.0,0,0,0
972,Restrictions,1,1,3,1413,471.0,117.75,1413,3,1
972,are,1,0,0,0,0.0,0.0,-1413,-3,-1
972,coming,1,1,2,909,454.5,151.5,909,2,1
972,to,1,1,1,372,372.0,186.0,-537,-1,0
972,effect,1,1,2,849,424.5,141.5,477,1,0
972,in,1,0,0,0,0.0,0.0,-849,-2,-1
972,Poland,1,1,2,1066,1066.0,177.66666666666666,1066,2,1
972,and,1,0,0,0,0.0,0.0,-1066,-2,-1
972,the,1,1,1,647,647.0,215.66666666666666,647,1,1
972,three,1,1,1,258,258.0,51.6,-389,0,0
972,Baltic,1,1,2,952,952.0,158.66666666666666,694,1,0
972,states,1,1,1,207,207.0,34.5,-745,-1,0
972,Lithuania,1,1,1,230,115.0,25.555555555555557,23,0,0
972,Latvia,1,0,0,0,0.0,0.0,-230,-1,-1
972,and,1,1,1,224,224.0,74.66666666666667,224,1,1
972,Estonia,1,1,3,1024,341.3333333333333,146.28571428571428,800,2,0
972,barring,1,1,1,340,170.0,48.57142857142857,-684,-2,0
972,the,1,1,1,221,221.0,73.66666666666667,-119,0,0
972,entry,1,1,1,480,240.0,96.0,259,0,0
972,of,1,1,1,221,221.0,110.5,-259,0,0
972,Russian,1,1,1,596,298.0,85.14285714285714,375,0,0
972,tourists,1,1,2,957,957.0,119.625,361,1,0
972,into,1,0,0,0,0.0,0.0,-957,-2,-1
972,their,1,2,2,600,600.0,120.0,600,2,2
972,territories,1,2,3,1480,370.0,134.54545454545453,880,1,0
972,There'll,1,0,0,0,0.0,0.0,-1480,-3,-2
972,be,1,0,0,0,0.0,0.0,0,0,0
972,exemptions,0,1,3,1829,609.6666666666666,182.9,1829,3,1
972,for,1,1,1,306,306.0,102.0,-1523,-2,0
972,some,1,0,0,0,0.0,0.0,-306,-1,-1
972,Russians,1,1,2,467,233.5,58.375,467,2,1
972,including,1,1,1,368,122.66666666666667,40.888888888888886,-99,-1,0
972,those,1,1,1,210,210.0,42.0,-158,0,0
972,visiting,1,1,2,652,217.33333333333334,81.5,442,1,0
972,family,1,0,0,0,0.0,0.0,-652,-2,-1
972,members,1,1,2,811,405.5,115.85714285714286,811,2,1
972,students,1,1,2,646,323.0,80.75,-165,0,0
972,dissidents,0,1,2,1497,499.0,149.7,851,0,0
972,lorry,1,1,1,492,246.0,98.4,-1005,-1,0
972,drivers,1,0,0,0,0.0,0.0,-492,-1,-1
972,and,1,1,1,708,708.0,236.0,708,1,1
972,permanent,1,1,2,698,232.66666666666666,77.55555555555556,-10,1,0
972,residents,1,1,3,1028,342.6666666666667,114.22222222222223,330,1,0
972,of,1,0,0,0,0.0,0.0,-1028,-3,-1
972,the,1,1,1,506,506.0,168.66666666666666,506,1,1
972,European,1,1,1,490,163.33333333333334,61.25,-16,0,0
972,Union,1,1,2,608,608.0,121.6,118,1,0
972,And,1,0,0,0,0.0,0.0,-608,-2,-1
972,the,1,0,0,0,0.0,0.0,0,0,0
972,developers,1,1,1,755,188.75,75.5,755,1,1
972,of,1,1,1,577,577.0,288.5,-178,0,0
972,the,1,1,1,246,246.0,82.0,-331,0,0
972,best-selling,0,1,3,1072,536.0,89.33333333333333,826,2,0
972,computer,1,1,1,589,196.33333333333334,73.625,-483,-2,0
972,game,1,1,1,270,270.0,67.5,-319,0,0
972,Grand,1,1,1,311,311.0,62.2,41,0,0
972,Theft,1,1,1,216,216.0,43.2,-95,0,0
972,Auto,1,1,1,230,115.0,57.5,14,0,0
972,say,1,1,1,231,231.0,77.0,1,0,0
972,a,1,1,1,573,573.0,573.0,342,0,0
972,hacker,1,1,1,374,187.0,62.333333333333336,-199,0,0
972,has,1,0,0,0,0.0,0.0,-374,-1,-1
972,leaked,1,1,1,212,212.0,35.333333333333336,212,1,1
972,early,1,0,0,0,0.0,0.0,-212,-1,-1
972,footage,1,0,0,0,0.0,0.0,0,0,0
972,from,1,1,1,205,205.0,51.25,205,1,1
972,the,1,1,1,645,645.0,215.0,440,0,0
972,game’s,1,1,1,248,248.0,41.333333333333336,-397,0,0
972,next,1,0,0,0,0.0,0.0,-248,-1,-1
972,edition,1,1,2,631,315.5,90.14285714285714,631,2,1
972,More,1,0,0,0,0.0,0.0,-631,-2,-1
972,than,1,1,2,502,502.0,125.5,502,2,1
972,90,1,1,1,243,243.0,121.5,-259,-1,0
972,videos,1,1,1,277,277.0,46.166666666666664,34,0,0
972,and,1,1,1,292,292.0,97.33333333333333,15,0,0
972,images,1,0,0,0,0.0,0.0,-292,-1,-1
972,were,1,1,2,476,476.0,119.0,476,2,1
972,posted,1,1,1,433,216.5,72.16666666666667,-43,-1,0
972,on,1,0,0,0,0.0,0.0,-433,-1,-1
972,an,1,0,0,0,0.0,0.0,0,0,0
972,online,1,0,0,0,0.0,0.0,0,0,0
972,message,1,0,0,0,0.0,0.0,0,0,0
972,board,1,0,0,0,0.0,0.0,0,0,0
972,The,1,1,2,607,607.0,202.33333333333334,0,0,0
972,content,1,1,1,223,111.5,31.857142857142858,-384,-1,0
972,leak,1,1,1,616,616.0,154.0,393,0,0
972,has,1,1,1,329,329.0,109.66666666666667,-287,0,0
972,been,1,0,0,0,0.0,0.0,-329,-1,-1
972,described,1,1,1,508,254.0,56.44444444444444,508,1,1
972,as,1,0,0,0,0.0,0.0,-508,-1,-1
972,one,1,1,1,214,214.0,71.33333333333333,214,1,1
972,of,1,1,1,750,750.0,375.0,536,0,0
972,the,1,0,0,0,0.0,0.0,-750,-1,-1
972,biggest,1,1,1,462,231.0,66.0,462,1,1
972,security,1,0,0,0,0.0,0.0,-462,-1,-1
972,breaches,1,1,1,674,337.0,84.25,674,1,1
972,in,1,1,1,205,205.0,102.5,-469,0,0
972,the,1,1,1,320,320.0,106.66666666666667,115,0,0
972,gaming,1,1,1,280,140.0,46.666666666666664,-40,0,0
972,industry,1,1,1,230,76.66666666666667,28.75,-50,0,0
1011,It,1,0,0,0,0.0,0.0,0,0,0
1011,is,1,0,0,0,0.0,0.0,0,0,0
1011,not,1,0,0,0,0.0,0.0,0,0,0
1011,controversial,1,1,1,328,82.0,25.23076923076923,328,1,1
1011,to,1,0,0,0,0.0,0.0,-328,-1,-1
1011,say,1,1,1,383,383.0,127.66666666666667,383,1,1
1011,that,1,0,0,0,0.0,0.0,-383,-1,-1
1011,an,1,0,0,0,0.0,0.0,0,0,0
1011,unhealthy,1,1,1,442,221.0,49.111111111111114,442,1,1
1011,diet,1,1,1,221,110.5,55.25,-221,0,0
1011,causes,1,1,1,500,250.0,83.33333333333333,279,0,0
1011,bad,1,0,0,0,0.0,0.0,-500,-1,-1
1011,health,1,0,0,0,0.0,0.0,0,0,0
1011,Nor,1,1,1,757,757.0,252.33333333333334,757,1,1
1011,are,1,1,1,593,593.0,197.66666666666666,-164,0,0
1011,the,1,0,0,0,0.0,0.0,-593,-1,-1
1011,basic,1,1,1,253,126.5,50.6,253,1,1
1011,elements,1,1,2,503,167.66666666666666,62.875,250,1,0
1011,of,1,0,0,0,0.0,0.0,-503,-2,-1
1011,healthy,1,1,2,828,828.0,118.28571428571429,828,2,1
1011,eating,1,1,1,251,125.5,41.833333333333336,-577,-1,0
1011,disputed,1,1,2,1303,434.3333333333333,162.875,1052,1,0
1011,Obesity,1,1,2,506,168.66666666666666,72.28571428571429,-797,0,0
1011,raises,1,0,0,0,0.0,0.0,-506,-2,-1
1011,susceptibility,0,1,4,1883,313.8333333333333,134.5,1883,4,1
1011,to,1,0,0,0,0.0,0.0,-1883,-4,-1
1011,cancer,1,0,0,0,0.0,0.0,0,0,0
1011,and,1,0,0,0,0.0,0.0,0,0,0
1011,Britain,1,0,0,0,0.0,0.0,0,0,0
1011,is,1,0,0,0,0.0,0.0,0,0,0
1011,the,1,0,0,0,0.0,0.0,0,0,0
1011,six,1,1,1,359,359.0,119.66666666666667,359,1,1
1011,most,1,1,1,271,271.0,67.75,-88,0,0
1011,obese,1,0,0,0,0.0,0.0,-271,-1,-1
1011,country,1,1,2,585,292.5,83.57142857142857,585,2,1
1011,on,1,1,1,375,375.0,187.5,-210,-1,0
1011,Earth,1,1,1,513,513.0,102.6,138,0,0
1011,That,1,1,1,318,318.0,79.5,-195,0,0
1011,is,1,0,0,0,0.0,0.0,-318,-1,-1
1011,a,1,0,0,0,0.0,0.0,0,0,0
1011,public,1,0,0,0,0.0,0.0,0,0,0
1011,health,1,1,1,207,207.0,34.5,207,1,1
1011,emergency,1,1,2,851,283.6666666666667,94.55555555555556,644,1,0
1011,But,1,1,1,295,295.0,98.33333333333333,-556,-1,0
1011,naming,1,1,1,213,106.5,35.5,-82,0,0
1011,the,1,1,1,307,307.0,102.33333333333333,94,0,0
1011,problem,1,1,2,453,226.5,64.71428571428571,146,1,0
1011,is,1,0,0,0,0.0,0.0,-453,-2,-1
1011,the,1,0,0,0,0.0,0.0,0,0,0
1011,easy,1,1,1,469,469.0,117.25,469,1,1
1011,part,1,0,0,0,0.0,0.0,-469,-1,-1
1011,No,1,1,1,705,705.0,352.5,705,1,1
1011,one,1,1,1,230,230.0,76.66666666666667,-475,0,0
1011,disputes,1,1,2,551,275.5,68.875,321,1,0
1011,the,1,0,0,0,0.0,0.0,-551,-2,-1
1011,costs,1,0,0,0,0.0,0.0,0,0,0
1011,in,1,1,1,667,667.0,333.5,667,1,1
1011,quality,1,0,0,0,0.0,0.0,-667,-1,-1
1011,of,1,0,0,0,0.0,0.0,0,0,0
1011,life,1,0,0,0,0.0,0.0,0,0,0
1011,and,1,1,2,751,751.0,250.33333333333334,751,2,1
1011,depleted,0,1,2,896,298.6666666666667,112.0,145,0,0
1011,health,1,1,1,439,439.0,73.16666666666667,-457,-1,0
1011,budgets,1,1,2,733,366.5,104.71428571428571,294,1,0
1011,of,1,0,0,0,0.0,0.0,-733,-2,-1
1011,an,1,0,0,0,0.0,0.0,0,0,0
1011,obese,1,0,0,0,0.0,0.0,0,0,0
1011,population,1,1,2,430,107.5,43.0,430,2,1
1011,but,1,0,0,0,0.0,0.0,-430,-2,-1
1011,the,1,1,1,263,263.0,87.66666666666667,263,1,1
1011,quest,1,1,1,228,228.0,45.6,-35,0,0
1011,for,1,0,0,0,0.0,0.0,-228,-1,-1
1011,solutions,1,1,2,772,257.3333333333333,85.77777777777777,772,2,1
1011,gets,1,0,0,0,0.0,0.0,-772,-2,-1
1011,diverted,1,0,0,0,0.0,0.0,0,0,0
1011,by,1,1,2,575,575.0,287.5,575,2,1
1011,ideological,1,1,1,369,73.8,33.54545454545455,-206,-1,0
1011,arguments,1,1,2,677,225.66666666666666,75.22222222222223,308,1,0
1011,around,1,1,1,204,204.0,34.0,-473,-1,0
1011,responsibility,1,1,2,851,141.83333333333334,60.785714285714285,647,1,0
1011,and,1,0,0,0,0.0,0.0,-851,-2,-1
1011,choice,1,1,1,225,225.0,37.5,225,1,1
1011,And,1,1,1,203,203.0,67.66666666666667,-22,0,0
1011,the,1,0,0,0,0.0,0.0,-203,-1,-1
1011,water,1,1,2,687,343.5,137.4,687,2,1
1011,is,1,0,0,0,0.0,0.0,-687,-2,-1
1011,muddied,1,1,1,266,133.0,38.0,266,1,1
1011,by,1,1,1,301,301.0,150.5,35,0,0
1011,lobbying,1,0,0,0,0.0,0.0,-301,-1,-1
1011,from,1,0,0,0,0.0,0.0,0,0,0
1011,the,1,0,0,0,0.0,0.0,0,0,0
1011,industries,1,1,1,228,76.0,22.8,228,1,1
1011,that,1,1,1,228,228.0,57.0,0,0,0
1011,profit,1,1,1,355,177.5,59.166666666666664,127,0,0
1011,from,1,1,1,212,212.0,53.0,-143,0,0
1011,consumption,1,1,2,429,143.0,39.0,217,1,0
1011,of,1,0,0,0,0.0,0.0,-429,-2,-1
1011,obesity-inducing,1,1,3,709,141.8,44.3125,709,3,1
1011,products,1,1,2,496,248.0,62.0,-213,-1,0
1011,Historical,1,0,0,0,0.0,0.0,-496,-2,-1
1011,precedent,1,1,1,524,262.0,58.22222222222222,524,1,1
1011,suggests,1,1,2,565,282.5,70.625,41,1,0
1011,that,1,0,0,0,0.0,0.0,-565,-2,-1
1011,science,1,0,0,0,0.0,0.0,0,0,0
1011,and,1,0,0,0,0.0,0.0,0,0,0
1011,politics,1,1,1,227,75.66666666666667,28.375,227,1,1
1011,can,1,0,0,0,0.0,0.0,-227,-1,-1
1011,overcome,1,0,0,0,0.0,0.0,0,0,0
1011,resistance,1,1,2,628,209.33333333333334,62.8,628,2,1
1011,from,1,1,1,201,201.0,50.25,-427,-1,0
1011,businesses,1,1,2,815,271.6666666666667,81.5,614,1,0
1011,that,1,1,1,327,327.0,81.75,-488,-1,0
1011,pollute,1,1,2,888,444.0,126.85714285714286,561,1,0
1011,and,1,0,0,0,0.0,0.0,-888,-2,-1
1011,poison,1,1,1,295,147.5,49.166666666666664,295,1,1
1011,but,1,0,0,0,0.0,0.0,-295,-1,-1
1011,it,1,1,1,235,235.0,117.5,235,1,1
1011,takes,1,1,1,362,362.0,72.4,127,0,0
1011,time,1,1,1,568,568.0,142.0,206,0,0
1011,and,1,0,0,0,0.0,0.0,-568,-1,-1
1011,success,1,1,2,602,301.0,86.0,602,2,1
1011,often,1,1,1,644,322.0,128.8,42,-1,0
1011,starts,1,1,1,531,531.0,88.5,-113,0,0
1011,small,1,1,2,605,605.0,121.0,74,1,0
1011,So,1,0,0,0,0.0,0.0,-605,-2,-1
1011,it,1,0,0,0,0.0,0.0,0,0,0
1011,is,1,1,1,207,207.0,103.5,207,1,1
1011,heartening,1,1,2,1082,360.6666666666667,108.2,875,1,0
1011,to,1,0,0,0,0.0,0.0,-1082,-2,-1
1011,note,1,0,0,0,0.0,0.0,0,0,0
1011,that,1,1,1,230,230.0,57.5,230,1,1
1011,a,1,1,1,504,504.0,504.0,274,0,0
1011,programme,1,1,2,1129,564.5,125.44444444444444,625,1,0
1011,in,1,0,0,0,0.0,0.0,-1129,-2,-1
1011,Leeds,1,1,1,718,718.0,143.6,718,1,1
1011,has,1,0,0,0,0.0,0.0,-718,-1,-1
1011,achieved,1,1,2,492,492.0,61.5,492,2,1
1011,a,1,0,0,0,0.0,0.0,-492,-2,-1
1011,reduction,1,1,2,833,277.6666666666667,92.55555555555556,833,2,1
1011,in,1,0,0,0,0.0,0.0,-833,-2,-1
1011,childhood,1,1,1,330,165.0,36.666666666666664,330,1,1
1011,obesity,1,1,2,1009,336.3333333333333,144.14285714285714,679,1,0
1011,becoming,1,0,0,0,0.0,0.0,-1009,-2,-1
1011,the,1,1,2,990,990.0,330.0,990,2,1
1011,first,1,0,0,0,0.0,0.0,-990,-2,-1
1011,UK,1,1,1,380,380.0,190.0,380,1,1
1011,city,1,1,1,370,370.0,92.5,-10,0,0
1011,to,1,0,0,0,0.0,0.0,-370,-1,-1
1011,reverse,1,1,1,236,118.0,33.714285714285715,236,1,1
1011,a,1,0,0,0,0.0,0.0,-236,-1,-1
1011,fattening,1,1,2,1377,459.0,153.0,1377,2,1
1011,trend,1,1,1,203,203.0,40.6,-1174,-1,0
1011,The,1,1,1,236,236.0,78.66666666666667,33,0,0
1011,best,1,1,1,855,855.0,213.75,619,0,0
1011,results,1,1,2,728,364.0,104.0,-127,1,0
1011,were,1,1,1,202,202.0,50.5,-526,-1,0
