,exp_id,word,word_understand,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
9972,1132,as,1,0,0,0,0.0,0.0,-206,-1,-1
9973,1132,the,1,0,0,0,0.0,0.0,0,0,0
9974,1132,importance,1,1,2,782,260.6666666666667,78.2,782,2,1
9975,1132,of,1,0,0,0,0.0,0.0,-782,-2,-1
9976,1132,growing,1,1,1,234,117.0,33.42857142857143,234,1,1
9977,1132,rice,1,0,0,0,0.0,0.0,-234,-1,-1
9978,1132,and,1,1,2,602,602.0,200.66666666666663,602,2,1
9979,1132,market,1,1,1,200,100.0,33.333333333333336,-402,-1,0
9980,1132,access,1,0,0,0,0.0,0.0,-200,-1,-1
9981,1132,And,1,1,1,234,234.0,78.0,234,1,1
9982,1132,regardless,1,1,2,488,162.66666666666666,48.8,254,1,0
9983,1132,of,1,0,0,0,0.0,0.0,-488,-2,-1
9984,1132,transferability,1,1,4,1221,244.2,81.4,1221,4,1
9985,1132,the,1,0,0,0,0.0,0.0,-1221,-4,-1
9986,1132,study,1,1,1,221,221.0,44.2,221,1,1
9987,1132,shows,1,1,1,246,246.0,49.2,25,0,0
9988,1132,that,1,0,0,0,0.0,0.0,-246,-1,-1
9989,1132,what’s,1,1,1,594,594.0,99.0,594,1,1
9990,1132,good,1,0,0,0,0.0,0.0,-594,-1,-1
9991,1132,for,1,1,1,203,203.0,67.66666666666667,203,1,1
9992,1132,people,1,1,1,596,298.0,99.33333333333331,393,0,0
9993,1132,may,1,1,1,221,221.0,73.66666666666667,-375,0,0
9994,1132,also,1,1,1,563,281.5,140.75,342,0,0
9995,1132,be,1,1,1,482,482.0,241.0,-81,0,0
9996,1132,good,1,0,0,0,0.0,0.0,-482,-1,-1
9997,1132,for,1,1,1,209,209.0,69.66666666666667,209,1,1
9998,1132,the,1,1,1,206,206.0,68.66666666666667,-3,0,0
9999,1132,environment,1,1,1,729,182.25,66.27272727272727,523,0,0
10000,1132,Even,1,0,0,0,0.0,0.0,-729,-1,-1
10001,1132,if,1,0,0,0,0.0,0.0,0,0,0
10002,1132,this,1,0,0,0,0.0,0.0,0,0,0
10003,1132,program,1,0,0,0,0.0,0.0,0,0,0
10004,1132,didn’t,1,1,1,202,101.0,33.666666666666664,202,1,1
10005,1132,reduce,1,0,0,0,0.0,0.0,-202,-1,-1
10006,1132,poverty,1,0,0,0,0.0,0.0,0,0,0
10007,1132,Ferraro,1,0,0,0,0.0,0.0,0,0,0
10008,1132,says,1,0,0,0,0.0,0.0,0,0,0
10009,1132,the,1,0,0,0,0.0,0.0,0,0,0
10010,1132,value,1,0,0,0,0.0,0.0,0,0,0
10011,1132,of,1,0,0,0,0.0,0.0,0,0,0
10012,1132,the,1,0,0,0,0.0,0.0,0,0,0
10013,1132,avoided,1,0,0,0,0.0,0.0,0,0,0
10014,1132,deforestation,1,0,0,0,0.0,0.0,0,0,0
10015,1132,just,1,0,0,0,0.0,0.0,0,0,0
10016,1132,for,1,0,0,0,0.0,0.0,0,0,0
10017,1132,carbon,1,0,0,0,0.0,0.0,0,0,0
10018,1132,dioxide,1,0,0,0,0.0,0.0,0,0,0
10019,1132,emissions,1,0,0,0,0.0,0.0,0,0,0
10020,1132,alone,1,0,0,0,0.0,0.0,0,0,0
10021,1132,is,1,0,0,0,0.0,0.0,0,0,0
10022,1132,more,1,0,0,0,0.0,0.0,0,0,0
10023,1132,than,1,0,0,0,0.0,0.0,0,0,0
10024,1132,the,1,0,0,0,0.0,0.0,0,0,0
10025,1132,program,1,0,0,0,0.0,0.0,0,0,0
10026,1132,costs,1,0,0,0,0.0,0.0,0,0,0
10415,1145,There,1,1,2,842,842.0,168.4,0,0,0
10416,1145,are,1,2,3,892,892.0,297.3333333333333,50,1,1
10417,1145,reports,1,2,3,828,414.0,118.28571428571428,-64,0,0
10418,1145,from,1,0,0,0,0.0,0.0,-828,-3,-2
10419,1145,several,1,0,0,0,0.0,0.0,0,0,0
10420,1145,cities,1,0,0,0,0.0,0.0,0,0,0
10421,1145,in,1,0,0,0,0.0,0.0,0,0,0
10422,1145,Iran,1,0,0,0,0.0,0.0,0,0,0
10423,1145,of,1,0,0,0,0.0,0.0,0,0,0
10424,1145,more,1,0,0,0,0.0,0.0,0,0,0
10425,1145,clashes,0,0,0,0,0.0,0.0,0,0,0
10426,1145,between,1,0,0,0,0.0,0.0,0,0,0
10427,1145,anti-government,1,0,0,0,0.0,0.0,0,0,0
10428,1145,protesters,0,0,0,0,0.0,0.0,0,0,0
10429,1145,and,1,0,0,0,0.0,0.0,0,0,0
10430,1145,the,1,0,0,0,0.0,0.0,0,0,0
10431,1145,police,1,0,0,0,0.0,0.0,0,0,0
10432,1145,including,1,0,0,0,0.0,0.0,0,0,0
10433,1145,in,1,0,0,0,0.0,0.0,0,0,0
10434,1145,the,1,0,0,0,0.0,0.0,0,0,0
10435,1145,capital,1,0,0,0,0.0,0.0,0,0,0
10436,1145,Tehran,0,0,0,0,0.0,0.0,0,0,0
10437,1145,Images,1,1,2,641,320.5,106.83333333333331,641,2,1
10438,1145,have,1,1,2,520,520.0,130.0,-121,0,0
10439,1145,appeared,1,1,1,376,188.0,47.0,-144,-1,0
10440,1145,on,1,0,0,0,0.0,0.0,-376,-1,-1
10441,1145,social,1,1,1,248,124.0,41.333333333333336,248,1,1
10442,1145,media,1,1,1,1230,615.0,246.0,982,0,0
10443,1145,showing,1,0,0,0,0.0,0.0,-1230,-1,-1
10444,1145,protesters,1,1,1,323,107.66666666666669,32.3,323,1,1
10445,1145,hurling,0,0,0,0,0.0,0.0,-323,-1,-1
10446,1145,petrol,1,1,1,207,207.0,34.5,207,1,1
10447,1145,bombs,1,0,0,0,0.0,0.0,-207,-1,-1
10448,1145,at,1,1,1,218,218.0,109.0,218,1,1
10449,1145,security,1,1,1,235,58.75,29.375,17,0,0
10450,1145,forces,1,3,4,1683,1683.0,280.5,1448,3,2
10451,1145,According,1,2,2,768,256.0,85.33333333333333,-915,-2,-1
10452,1145,to,1,2,3,1036,1036.0,518.0,268,1,0
10453,1145,officials,1,2,3,1589,529.6666666666666,176.55555555555554,553,0,0
10454,1145,at,1,3,4,1709,1709.0,854.5,120,1,1
10455,1145,least,1,2,4,1350,1350.0,270.0,-359,0,-1
10456,1145,35,1,1,1,361,361.0,180.5,-989,-3,-1
10457,1145,people,1,1,1,218,109.0,36.333333333333336,-143,0,0
10458,1145,have,1,0,0,0,0.0,0.0,-218,-1,-1
10459,1145,been,1,1,1,239,239.0,59.75,239,1,1
10460,1145,killed,1,3,4,1768,1768.0,294.6666666666667,1529,3,2
10461,1145,since,1,1,1,456,456.0,91.2,-1312,-3,-2
10462,1145,the,1,1,1,295,295.0,98.33333333333331,-161,0,0
10463,1145,unrest,0,4,5,2180,1090.0,363.3333333333333,1885,4,3
10464,1145,began,1,4,4,1439,719.5,287.8,-741,-1,0
10465,1145,8,1,0,0,0,0.0,0.0,-1439,-4,-4
10466,1145,days,1,1,2,933,933.0,233.25,933,2,1
10467,1145,ago,1,1,1,205,205.0,68.33333333333333,-728,-1,0
10468,1145,A,1,0,0,0,0.0,0.0,-205,-1,-1
10469,1145,judge,1,1,1,257,257.0,51.4,257,1,1
10470,1145,in,1,0,0,0,0.0,0.0,-257,-1,-1
10471,1145,Brazil,0,1,1,757,757.0,126.16666666666669,757,1,1
10472,1145,has,1,1,1,211,211.0,70.33333333333333,-546,0,0
10473,1145,banned,1,0,0,0,0.0,0.0,-211,-1,-1
10474,1145,president,1,1,1,207,69.0,23.0,207,1,1
10475,1145,Jair,1,1,1,247,247.0,61.75,40,0,0
10476,1145,Bolsonaro,1,1,3,939,469.5,104.33333333333331,692,2,0
10477,1145,from,1,0,0,0,0.0,0.0,-939,-3,-1
10478,1145,using,1,0,0,0,0.0,0.0,0,0,0
10479,1145,public,1,1,1,297,148.5,49.5,297,1,1
10480,1145,buildings,1,1,1,239,119.5,26.55555555555556,-58,0,0
10481,1145,to,1,1,1,236,236.0,118.0,-3,0,0
10482,1145,record,1,0,0,0,0.0,0.0,-236,-1,-1
10483,1145,party,1,1,1,222,111.0,44.4,222,1,1
10484,1145,political,1,1,1,361,90.25,40.11111111111112,139,0,0
10485,1145,broadcast,1,1,2,425,212.5,47.22222222222222,64,1,0
10486,1145,ahead,1,1,1,222,222.0,44.4,-203,-1,0
10487,1145,of,1,0,0,0,0.0,0.0,-222,-1,-1
10488,1145,next,1,1,1,291,291.0,72.75,291,1,1
10489,1145,Sunday’s,1,5,6,1793,896.5,224.125,1502,5,4
10490,1145,general,1,3,4,1641,547.0,234.42857142857144,-152,-2,-2
10491,1145,election,1,2,6,2372,1186.0,296.5,731,2,-1
10492,1145,Earlier,1,0,0,0,0.0,0.0,-2372,-6,-2
10493,1145,this,1,1,1,734,734.0,183.5,734,1,1
10494,1145,week,1,1,1,255,255.0,63.75,-479,0,0
10495,1145,Mr,1,1,1,647,647.0,323.5,392,0,0
10496,1145,Bolsonaro,1,1,2,527,263.5,58.55555555555556,-120,1,0
10497,1145,made,1,1,1,210,210.0,52.5,-317,-1,0
10498,1145,a,1,0,0,0,0.0,0.0,-210,-1,-1
10499,1145,controversial,1,1,2,651,162.75,50.07692307692308,651,2,1
10500,1145,live,1,0,0,0,0.0,0.0,-651,-2,-1
10501,1145,online,1,0,0,0,0.0,0.0,0,0,0
10502,1145,address,1,2,3,1229,614.5,175.57142857142858,1229,3,2
10503,1145,from,1,2,2,485,485.0,121.25,-744,-1,0
10504,1145,the,1,2,2,1043,1043.0,347.6666666666667,558,0,0
10505,1145,library,1,1,2,452,226.0,64.57142857142857,-591,0,-1
10506,1145,of,1,0,0,0,0.0,0.0,-452,-2,-1
10507,1145,his,1,1,1,212,212.0,70.66666666666667,212,1,1
10508,1145,official,1,1,1,327,109.0,40.875,115,0,0
10509,1145,residence,1,1,1,222,74.0,24.666666666666668,-105,0,0
10510,1145,in,1,0,0,0,0.0,0.0,-222,-1,-1
10511,1145,Brasilia,1,1,1,246,123.0,30.75,246,1,1
10512,1145,Our,1,1,2,1273,1273.0,424.3333333333333,1027,1,0
10513,1145,America's,1,1,2,1452,363.0,161.33333333333334,179,0,0
10514,1145,editor,1,0,0,0,0.0,0.0,-1452,-2,-1
10515,1145,Leonardo,1,1,2,971,485.5,121.375,971,2,1
10516,1145,Rosha,1,0,0,0,0.0,0.0,-971,-2,-1
10517,1145,explains,1,0,0,0,0.0,0.0,0,0,0
10518,1145,why,1,0,0,0,0.0,0.0,0,0,0
10519,1145,Mr,1,1,1,221,221.0,110.5,221,1,1
10520,1145,Bolsonaro,1,1,1,357,178.5,39.66666666666666,136,0,0
10521,1145,has,1,0,0,0,0.0,0.0,-357,-1,-1
10522,1145,been,1,0,0,0,0.0,0.0,0,0,0
10523,1145,urging,1,1,1,245,122.5,40.833333333333336,245,1,1
10524,1145,voters,1,1,2,1670,835.0,278.3333333333333,1425,1,0
10525,1145,to,1,0,0,0,0.0,0.0,-1670,-2,-1
10526,1145,support,1,0,0,0,0.0,0.0,0,0,0
10527,1145,him,1,1,1,463,463.0,154.33333333333334,463,1,1
10528,1145,in,1,1,1,253,253.0,126.5,-210,0,0
10529,1145,the,1,1,1,371,371.0,123.66666666666669,118,0,0
10530,1145,poll,0,1,1,673,673.0,168.25,302,0,0
10531,1145,All,1,0,0,0,0.0,0.0,-673,-1,-1
10532,1145,opinion,1,1,2,708,354.0,101.14285714285714,708,2,1
10533,1145,polls,1,1,2,1051,1051.0,210.2,343,0,0
10534,1145,consistently,1,1,2,700,175.0,58.333333333333336,-351,0,0
10535,1145,for,1,1,1,508,508.0,169.33333333333334,-192,-1,0
10536,1145,the,1,0,0,0,0.0,0.0,-508,-1,-1
10537,1145,past,1,0,0,0,0.0,0.0,0,0,0
10538,1145,two,1,1,1,232,232.0,77.33333333333333,232,1,1
10539,1145,months,1,0,0,0,0.0,0.0,-232,-1,-1
10540,1145,show,1,1,1,219,219.0,54.75,219,1,1
10541,1145,the,1,1,2,476,476.0,158.66666666666666,257,1,0
10542,1145,president,1,0,0,0,0.0,0.0,-476,-2,-1
10543,1145,stuck,1,2,3,1258,1258.0,251.6,1258,3,2
10544,1145,with,1,0,0,0,0.0,0.0,-1258,-3,-2
10545,1145,a,1,0,0,0,0.0,0.0,0,0,0
10546,1145,32%,1,1,1,540,540.0,180.0,540,1,1
10547,1145,33%,1,1,1,372,372.0,124.0,-168,0,0
10548,1145,of,1,1,1,497,497.0,248.5,125,0,0
10549,1145,the,1,0,0,0,0.0,0.0,-497,-1,-1
10550,1145,vote,1,0,0,0,0.0,0.0,0,0,0
10551,1145,one,1,1,1,203,203.0,67.66666666666667,203,1,1
10552,1145,third,1,1,1,487,487.0,97.4,284,0,0
10553,1145,of,1,0,0,0,0.0,0.0,-487,-1,-1
10554,1145,the,1,0,0,0,0.0,0.0,0,0,0
10555,1145,of,1,0,0,0,0.0,0.0,0,0,0
10556,1145,people,1,1,1,205,102.5,34.166666666666664,205,1,1
10557,1145,supporting,1,1,1,205,68.33333333333333,20.5,0,0,0
10558,1145,him,1,0,0,0,0.0,0.0,-205,-1,-1
10559,1145,And,1,0,0,0,0.0,0.0,0,0,0
10560,1145,the,1,0,0,0,0.0,0.0,0,0,0
10561,1145,opponent,0,2,3,1233,411.0,154.125,1233,3,2
10562,1145,for,1,2,2,538,538.0,179.33333333333334,-695,-1,0
10563,1145,the,1,1,1,369,369.0,123.0,-169,-1,-1
10564,1145,front,1,1,1,556,556.0,111.2,187,0,0
10565,1145,runner,1,1,1,429,214.5,71.5,-127,0,0
10566,1145,is,1,1,1,220,220.0,110.0,-209,0,0
10567,1145,the,1,0,0,0,0.0,0.0,-220,-1,-1
10568,1145,former,1,1,2,777,388.5,129.5,777,2,1
10569,1145,left,1,0,0,0,0.0,0.0,-777,-2,-1
10570,1145,wing,1,1,1,618,618.0,154.5,618,1,1
10571,1145,president,1,1,3,1029,343.0,114.33333333333331,411,2,0
10572,1145,Luiz,1,0,0,0,0.0,0.0,-1029,-3,-1
10573,1145,Inacio,1,0,0,0,0.0,0.0,0,0,0
10574,1145,Lula,1,1,1,311,155.5,77.75,311,1,1
10575,1145,da,1,0,0,0,0.0,0.0,-311,-1,-1
10576,1145,Silva,1,1,1,230,115.0,46.0,230,1,1
10577,1145,with,1,1,1,215,215.0,53.75,-15,0,0
10578,1145,45-47%,1,1,1,222,222.0,37.0,7,0,0
10579,1145,If,1,0,0,0,0.0,0.0,-222,-1,-1
10580,1145,he,1,0,0,0,0.0,0.0,0,0,0
10581,1145,doesn't,1,0,0,0,0.0,0.0,0,0,0
10582,1145,get,1,0,0,0,0.0,0.0,0,0,0
10583,1145,50%,1,1,1,317,317.0,105.66666666666669,317,1,1
10584,1145,of,1,0,0,0,0.0,0.0,-317,-1,-1
10585,1145,valid,1,0,0,0,0.0,0.0,0,0,0
10586,1145,vote,1,0,0,0,0.0,0.0,0,0,0
10587,1145,there,1,1,1,211,211.0,42.2,211,1,1
10588,1145,will,1,1,1,427,427.0,106.75,216,0,0
10589,1145,be,1,0,0,0,0.0,0.0,-427,-1,-1
10590,1145,a,1,0,0,0,0.0,0.0,0,0,0
10591,1145,second,1,0,0,0,0.0,0.0,0,0,0
10592,1145,round,1,1,2,960,960.0,192.0,960,2,1
10593,1145,on,1,0,0,0,0.0,0.0,-960,-2,-1
10594,1145,the,1,0,0,0,0.0,0.0,0,0,0
10595,1145,last,1,0,0,0,0.0,0.0,0,0,0
10596,1145,Sunday,1,1,1,344,172.0,57.333333333333336,344,1,1
10597,1145,of,1,1,1,220,220.0,110.0,-124,0,0
10598,1145,October,1,1,1,217,72.33333333333333,31.0,-3,0,0
10599,1145,Everyone,1,0,0,0,0.0,0.0,-217,-1,-1
10600,1145,expects,1,0,0,0,0.0,0.0,0,0,0
10601,1145,president,1,1,2,599,199.66666666666663,66.55555555555556,599,2,1
10602,1145,Bolsonaro,1,0,0,0,0.0,0.0,-599,-2,-1
10603,1145,to,1,0,0,0,0.0,0.0,0,0,0
10604,1145,be,1,0,0,0,0.0,0.0,0,0,0
10605,1145,defeated,1,0,0,0,0.0,0.0,0,0,0
10606,1145,and,1,1,1,211,211.0,70.33333333333333,211,1,1
10607,1145,many,1,2,2,433,433.0,108.25,222,1,1
10608,1145,people,1,1,1,635,317.5,105.83333333333331,202,-1,-1
10609,1145,say,1,1,1,209,209.0,69.66666666666667,-426,0,0
10610,1145,that,1,1,1,249,249.0,62.25,40,0,0
10611,1145,explains,1,1,1,214,107.0,26.75,-35,0,0
10612,1145,why,1,0,0,0,0.0,0.0,-214,-1,-1
10613,1145,he's,1,0,0,0,0.0,0.0,0,0,0
10614,1145,breaking,1,0,0,0,0.0,0.0,0,0,0
10615,1145,the,1,0,0,0,0.0,0.0,0,0,0
10616,1145,rules,1,0,0,0,0.0,0.0,0,0,0
10617,1145,and,1,0,0,0,0.0,0.0,0,0,0
10618,1145,pushing,1,0,0,0,0.0,0.0,0,0,0
10619,1145,the,1,0,0,0,0.0,0.0,0,0,0
10620,1145,boundaries,1,0,0,0,0.0,0.0,0,0,0
10621,1145,a,1,0,0,0,0.0,0.0,0,0,0
10622,1145,bit,1,0,0,0,0.0,0.0,0,0,0
10623,1145,The,1,0,0,0,0.0,0.0,0,0,0
10624,1145,prime,1,2,3,778,778.0,155.6,778,3,2
10625,1145,minister,1,3,3,771,257.0,96.375,-7,0,1
10626,1145,of,1,1,1,320,320.0,160.0,-451,-2,-2
10627,1145,Canada,1,1,1,254,127.0,42.333333333333336,-66,0,0
10628,1145,Justin,1,0,0,0,0.0,0.0,-254,-1,-1
10629,1145,Trudeau,1,0,0,0,0.0,0.0,0,0,0
10630,1145,has,1,1,1,208,208.0,69.33333333333333,208,1,1
10631,1145,said,1,0,0,0,0.0,0.0,-208,-1,-1
10632,1145,the,1,1,1,371,371.0,123.66666666666669,371,1,1
10633,1145,military,1,1,1,267,89.0,33.375,-104,0,0
10634,1145,will,1,0,0,0,0.0,0.0,-267,-1,-1
10635,1145,be,1,1,1,225,225.0,112.5,225,1,1
10636,1145,deployed,1,1,1,368,184.0,46.0,143,0,0
10637,1145,to,1,1,1,394,394.0,197.0,26,0,0
10638,1145,help,1,1,1,1444,1444.0,361.0,1050,0,0
10639,1145,the,1,0,0,0,0.0,0.0,-1444,-1,-1
10640,1145,province,1,0,0,0,0.0,0.0,0,0,0
10641,1145,of,1,0,0,0,0.0,0.0,0,0,0
10642,1145,Nova,1,0,0,0,0.0,0.0,0,0,0
10643,1145,Scotia,1,0,0,0,0.0,0.0,0,0,0
10644,1145,recover,1,1,3,1109,369.6666666666667,158.42857142857142,1109,3,1
10645,1145,from,1,1,1,211,211.0,52.75,-898,-2,0
10646,1145,damage,1,1,2,810,405.0,135.0,599,1,0
10647,1145,caused,1,0,0,0,0.0,0.0,-810,-2,-1
10648,1145,by,1,1,1,666,666.0,333.0,666,1,1
10649,1145,Tropical,1,2,5,1432,477.3333333333333,179.0,766,4,1
10650,1145,Storm,1,0,0,0,0.0,0.0,-1432,-5,-2
10651,1145,Fiona,1,0,0,0,0.0,0.0,0,0,0
10652,1145,Help,1,1,1,501,501.0,125.25,501,1,1
10653,1145,has,1,1,1,404,404.0,134.66666666666666,-97,0,0
10654,1145,been,1,1,1,236,236.0,59.0,-168,0,0
10655,1145,offered,1,1,3,1013,506.5,144.71428571428572,777,2,0
10656,1145,to,1,0,0,0,0.0,0.0,-1013,-3,-1
10657,1145,the,1,0,0,0,0.0,0.0,0,0,0
10658,1145,other,1,0,0,0,0.0,0.0,0,0,0
10659,1145,four,1,0,0,0,0.0,0.0,0,0,0
10660,1145,provinces,1,0,0,0,0.0,0.0,0,0,0
10661,1145,which,1,1,1,217,217.0,43.4,217,1,1
10662,1145,were,1,0,0,0,0.0,0.0,-217,-1,-1
10663,1145,pummelled,0,1,2,513,256.5,57.0,513,2,1
10664,1145,by,1,0,0,0,0.0,0.0,-513,-2,-1
10665,1145,ferocious,0,1,2,471,157.0,52.333333333333336,471,2,1
10666,1145,winds,1,1,2,1217,1217.0,243.4,746,0,0
10667,1145,leaving,1,1,1,558,279.0,79.71428571428571,-659,-1,0
10668,1145,hundreds,1,1,2,605,302.5,75.625,47,1,0
10669,1145,of,1,0,0,0,0.0,0.0,-605,-2,-1
10670,1145,thousands,1,1,1,209,104.5,23.22222222222222,209,1,1
10671,1145,of,1,0,0,0,0.0,0.0,-209,-1,-1
10672,1145,people,1,0,0,0,0.0,0.0,0,0,0
10673,1145,without,1,0,0,0,0.0,0.0,0,0,0
10674,1145,power,1,0,0,0,0.0,0.0,0,0,0
10675,1145,North,1,1,2,735,735.0,147.0,735,2,1
10676,1145,Korea,1,0,0,0,0.0,0.0,-735,-2,-1
10677,1145,has,1,1,1,728,728.0,242.66666666666663,728,1,1
10678,1145,fired,1,1,1,306,306.0,61.2,-422,0,0
10679,1145,a,1,0,0,0,0.0,0.0,-306,-1,-1
10680,1145,single,1,0,0,0,0.0,0.0,0,0,0
10681,1145,short-range,1,1,2,602,301.0,54.72727272727273,602,2,1
10682,1145,ballistic,0,1,1,300,100.0,33.333333333333336,-302,-1,0
10683,1145,missile,1,1,2,881,440.5,125.85714285714286,581,1,0
10684,1145,into,1,0,0,0,0.0,0.0,-881,-2,-1
10685,1145,the,1,1,1,215,215.0,71.66666666666667,215,1,1
10686,1145,sea,1,1,1,233,233.0,77.66666666666667,18,0,0
10687,1145,of,1,0,0,0,0.0,0.0,-233,-1,-1
10688,1145,its,1,1,1,226,226.0,75.33333333333333,226,1,1
10689,1145,east,1,2,2,616,616.0,154.0,390,1,1
10690,1145,coast,1,1,1,723,723.0,144.6,107,-1,-1
10691,1145,It’s,1,0,0,0,0.0,0.0,0,0,0
10692,1145,the,1,0,0,0,0.0,0.0,0,0,0
10693,1145,first,1,1,1,408,408.0,81.6,408,1,1
10694,1145,such,1,1,1,200,200.0,50.0,-208,0,0
10695,1145,test,1,0,0,0,0.0,0.0,-200,-1,-1
10696,1145,since,1,0,0,0,0.0,0.0,0,0,0
10697,1145,June,1,1,2,1185,1185.0,296.25,1185,2,1
10698,1145,Japan's,1,0,0,0,0.0,0.0,-1185,-2,-1
10699,1145,defence,1,2,4,1447,723.5,206.7142857142857,1447,4,2
10700,1145,minister,1,1,1,211,70.33333333333333,26.375,-1236,-3,-1
10701,1145,estimated,1,1,2,436,109.0,48.44444444444444,225,1,0
10702,1145,that,1,0,0,0,0.0,0.0,-436,-2,-1
10703,1145,the,1,0,0,0,0.0,0.0,0,0,0
10704,1145,missile,1,1,2,994,497.0,142.0,994,2,1
10705,1145,reached,1,1,2,532,532.0,76.0,-462,0,0
10706,1145,a,1,0,0,0,0.0,0.0,-532,-2,-1
10707,1145,maximum,1,0,0,0,0.0,0.0,0,0,0
10708,1145,altitude,1,0,0,0,0.0,0.0,0,0,0
10709,1145,of,1,1,1,306,306.0,153.0,306,1,1
10710,1145,50,1,0,0,0,0.0,0.0,-306,-1,-1
10711,1145,kilometers,1,1,2,424,141.33333333333334,42.4,424,2,1
10712,1145,It,1,0,0,0,0.0,0.0,-424,-2,-1
10713,1145,fell,1,0,0,0,0.0,0.0,0,0,0
10714,1145,outside,1,0,0,0,0.0,0.0,0,0,0
10715,1145,of,1,0,0,0,0.0,0.0,0,0,0
10716,1145,Japanese,1,0,0,0,0.0,0.0,0,0,0
10717,1145,territorial,0,0,0,0,0.0,0.0,0,0,0
10718,1145,waters,1,0,0,0,0.0,0.0,0,0,0
10719,1145,There,1,1,1,394,394.0,78.8,394,1,1
10720,1145,was,1,1,2,1096,1096.0,365.3333333333333,702,1,0
10721,1145,no,1,1,1,633,633.0,316.5,-463,-1,0
10722,1145,reported,1,1,1,255,85.0,31.875,-378,0,0
10723,1145,disruption,1,1,2,1418,472.6666666666667,141.8,1163,1,0
10724,1145,to,1,0,0,0,0.0,0.0,-1418,-2,-1
10725,1145,shipping,1,0,0,0,0.0,0.0,0,0,0
10726,1145,or,1,0,0,0,0.0,0.0,0,0,0
10727,1145,air,1,0,0,0,0.0,0.0,0,0,0
10728,1145,traffic,1,0,0,0,0.0,0.0,0,0,0
11021,1149,What,1,0,0,0,0.0,0.0,0,0,0
11022,1149,we,1,1,2,1129,1129.0,564.5,1129,2,1
11023,1149,have,1,1,1,225,225.0,56.25,-904,-1,0
11024,1149,just,1,1,1,221,221.0,55.25,-4,0,0
11025,1149,seen,1,1,1,469,469.0,117.25,248,0,0
11026,1149,to,1,0,0,0,0.0,0.0,-469,-1,-1
11027,1149,hold,1,1,1,205,205.0,51.25,205,1,1
11028,1149,in,1,0,0,0,0.0,0.0,-205,-1,-1
11029,1149,the,1,1,1,277,277.0,92.33333333333331,277,1,1
11030,1149,case,1,1,2,453,453.0,113.25,176,1,0
11031,1149,of,1,1,1,503,503.0,251.5,50,-1,0
11032,1149,my,1,0,0,0,0.0,0.0,-503,-1,-1
11033,1149,(former),1,0,0,0,0.0,0.0,0,0,0
11034,1149,account,1,1,1,297,148.5,42.42857142857143,297,1,1
11035,1149,also,1,1,1,272,136.0,68.0,-25,0,0
11036,1149,holds,1,0,0,0,0.0,0.0,-272,-1,-1
11037,1149,for,1,0,0,0,0.0,0.0,0,0,0
11038,1149,Lewis’s,1,0,0,0,0.0,0.0,0,0,0
11039,1149,account,1,1,5,1480,740.0,211.42857142857144,1480,5,1
11040,1149,His,1,0,0,0,0.0,0.0,-1480,-5,-1
11041,1149,account,1,0,0,0,0.0,0.0,0,0,0
11042,1149,too,1,0,0,0,0.0,0.0,0,0,0
11043,1149,says,1,1,1,212,212.0,53.0,212,1,1
11044,1149,that,1,0,0,0,0.0,0.0,-212,-1,-1
11045,1149,to,1,1,1,824,824.0,412.0,824,1,1
11046,1149,have,1,0,0,0,0.0,0.0,-824,-1,-1
11047,1149,psychological,1,1,1,368,73.6,28.307692307692307,368,1,1
11048,1149,states,1,1,1,216,216.0,36.0,-152,0,0
11049,1149,is,1,0,0,0,0.0,0.0,-216,-1,-1
11050,1149,just,1,0,0,0,0.0,0.0,0,0,0
11051,1149,to,1,1,1,664,664.0,332.0,664,1,1
11052,1149,be,1,0,0,0,0.0,0.0,-664,-1,-1
11053,1149,a,1,0,0,0,0.0,0.0,0,0,0
11054,1149,“model”,1,0,0,0,0.0,0.0,0,0,0
11055,1149,of,1,0,0,0,0.0,0.0,0,0,0
11056,1149,a,1,1,1,472,472.0,472.0,472,1,1
11057,1149,certain,1,1,1,223,111.5,31.857142857142858,-249,0,0
11058,1149,theory,1,1,1,214,71.33333333333333,35.666666666666664,-9,0,0
11059,1149,He,1,0,0,0,0.0,0.0,-214,-1,-1
11060,1149,too,1,1,2,533,533.0,177.66666666666666,533,2,1
11061,1149,needs,1,0,0,0,0.0,0.0,-533,-2,-1
11062,1149,to,1,0,0,0,0.0,0.0,0,0,0
11063,1149,restrict,1,1,1,466,233.0,58.25,466,1,1
11064,1149,the,1,0,0,0,0.0,0.0,-466,-1,-1
11065,1149,notion,1,1,1,217,108.5,36.16666666666666,217,1,1
11066,1149,of,1,1,1,205,205.0,102.5,-12,0,0
11067,1149,a,1,0,0,0,0.0,0.0,-205,-1,-1
11068,1149,“realizer”,1,0,0,0,0.0,0.0,0,0,0
11069,1149,so,1,0,0,0,0.0,0.0,0,0,0
11070,1149,that,1,2,2,499,499.0,124.75,499,2,2
11071,1149,highly,1,0,0,0,0.0,0.0,-499,-2,-2
11072,1149,disjunctive,0,3,5,1471,490.3333333333333,133.72727272727272,1471,5,3
11073,1149,physical,1,3,3,1008,336.0,126.0,-463,-2,0
11074,1149,states,1,1,1,404,404.0,67.33333333333333,-604,-2,-2
11075,1149,(like,1,1,1,336,336.0,67.2,-68,0,0
