exp_id,article_id,time,page_id,user,sentence_id,word,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
1812,7,0,2673,zhaoyifeng,1,correlated,1,1,1,3,6,1928,482.0,192.8,1160,3,1
1812,7,0,2673,zhaoyifeng,1,suggesting,1,1,1,2,3,723,241.0,72.3,-1205,-3,-1
1812,7,0,2673,zhaoyifeng,1,that,1,1,1,1,2,462,462.0,115.5,-261,-1,-1
1812,7,0,2673,zhaoyifeng,1,our,1,1,1,0,0,0,0.0,0.0,-462,-2,-1
1812,7,0,2673,zhaoyifeng,1,values,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,1,are,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,1,more,1,1,1,2,3,729,729.0,182.25,729,3,2
1812,7,0,2673,zhaoyifeng,1,economically,1,1,1,1,1,218,43.6,18.166666666666668,-511,-2,-1
1812,7,0,2673,zhaoyifeng,1,driven,1,1,1,1,1,206,103.0,34.333333333333336,-12,0,0
1812,7,0,2673,zhaoyifeng,1,than,1,1,1,2,2,845,845.0,211.25,639,1,1
1812,7,0,2673,zhaoyifeng,1,we,1,1,1,0,0,0,0.0,0.0,-845,-2,-2
1812,7,0,2673,zhaoyifeng,1,usually,1,1,1,2,2,573,191.0,81.85714285714286,573,2,2
1812,7,0,2673,zhaoyifeng,1,give,1,1,1,0,0,0,0.0,0.0,-573,-2,-2
1812,7,0,2673,zhaoyifeng,1,them,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,1,credit,1,1,1,1,1,301,150.5,50.166666666666664,301,1,1
1812,7,0,2673,zhaoyifeng,1,for,1,1,1,0,0,0,0.0,0.0,-301,-1,-1
1812,7,0,2673,zhaoyifeng,2,The,1,1,1,1,1,217,217.0,72.33333333333333,217,1,1
1812,7,0,2673,zhaoyifeng,2,evidence,1,1,1,0,0,0,0.0,0.0,-217,-1,-1
1812,7,0,2673,zhaoyifeng,2,implies,1,1,1,1,1,290,145.0,41.42857142857143,290,1,1
1812,7,0,2673,zhaoyifeng,2,that,1,1,1,2,2,676,676.0,169.0,386,1,1
1812,7,0,2673,zhaoyifeng,2,people,1,1,1,1,1,610,305.0,101.66666666666667,-66,-1,-1
1812,7,0,2673,zhaoyifeng,2,with,1,1,1,0,0,0,0.0,0.0,-610,-1,-1
1812,7,0,2673,zhaoyifeng,2,similar,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,2,jobs,1,1,1,1,1,212,212.0,53.0,212,1,1
1812,7,0,2673,zhaoyifeng,2,and,1,1,1,0,0,0,0.0,0.0,-212,-1,-1
1812,7,0,2673,zhaoyifeng,2,incomes,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,2,are,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,2,more,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,2,culturally,1,1,1,1,1,300,75.0,30.0,300,1,1
1812,7,0,2673,zhaoyifeng,2,alike,1,1,1,0,0,0,0.0,0.0,-300,-1,-1
1812,7,0,2673,zhaoyifeng,2,regardless,1,1,1,1,3,1102,367.3333333333333,110.2,1102,3,1
1812,7,0,2673,zhaoyifeng,2,of,1,1,1,0,0,0,0.0,0.0,-1102,-3,-1
1812,7,0,2673,zhaoyifeng,2,where,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,2,they,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,2,live,1,1,1,2,2,570,570.0,142.5,570,2,2
1812,7,0,2673,zhaoyifeng,3,Vas,1,0,1,1,1,218,218.0,72.66666666666667,-352,-1,-1
1812,7,0,2673,zhaoyifeng,3,Taras,1,0,1,2,5,1419,1419.0,283.8,1201,4,1
1812,7,0,2673,zhaoyifeng,3,the,1,0,1,1,2,452,452.0,150.66666666666666,-967,-3,-1
1812,7,0,2673,zhaoyifeng,3,lead,1,0,1,2,2,466,466.0,116.5,14,0,1
1812,7,0,2673,zhaoyifeng,3,author,1,0,1,1,2,470,235.0,78.33333333333333,4,0,-1
1812,7,0,2673,zhaoyifeng,3,of,1,0,1,0,0,0,0.0,0.0,-470,-2,-1
1812,7,0,2673,zhaoyifeng,3,the,1,0,1,2,2,739,739.0,246.33333333333334,739,2,2
1812,7,0,2673,zhaoyifeng,3,study,1,0,1,2,3,786,786.0,157.2,47,1,0
1812,7,0,2673,zhaoyifeng,3,puts,1,0,1,1,1,208,208.0,52.0,-578,-2,-1
1812,7,0,2673,zhaoyifeng,3,it,1,0,1,1,1,276,276.0,138.0,68,0,0
1812,7,0,2673,zhaoyifeng,3,this,1,0,1,1,1,284,284.0,71.0,8,0,0
1812,7,0,2673,zhaoyifeng,3,way:,1,0,1,1,2,467,467.0,116.75,183,1,0
1812,7,0,2673,zhaoyifeng,3,Tell,1,0,1,0,0,0,0.0,0.0,-467,-2,-1
1812,7,0,2673,zhaoyifeng,3,me,1,0,1,2,2,454,454.0,227.0,454,2,2
1812,7,0,2673,zhaoyifeng,3,how,1,0,1,1,1,233,233.0,77.66666666666667,-221,-1,-1
1812,7,0,2673,zhaoyifeng,3,much,1,0,1,1,1,228,228.0,57.0,-5,0,0
1812,7,0,2673,zhaoyifeng,3,you,1,0,1,1,1,437,437.0,145.66666666666666,209,0,0
1812,7,0,2673,zhaoyifeng,3,make,1,0,1,1,1,501,501.0,125.25,64,0,0
1812,7,0,2673,zhaoyifeng,3,and,1,0,1,0,0,0,0.0,0.0,-501,-1,-1
1812,7,0,2673,zhaoyifeng,3,I,1,0,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,3,will,1,0,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,3,make,1,0,1,1,1,316,316.0,79.0,316,1,1
1812,7,0,2673,zhaoyifeng,3,a,1,0,1,0,0,0,0.0,0.0,-316,-1,-1
1812,7,0,2673,zhaoyifeng,3,pretty,1,0,1,1,2,633,316.5,105.5,633,2,1
1812,7,0,2673,zhaoyifeng,3,accurate,1,0,1,2,3,853,284.3333333333333,106.625,220,1,1
1812,7,0,2673,zhaoyifeng,3,prediction,1,0,1,2,2,442,147.33333333333334,44.2,-411,-1,0
1812,7,0,2673,zhaoyifeng,3,about,1,0,1,0,0,0,0.0,0.0,-442,-2,-2
1812,7,0,2673,zhaoyifeng,3,your,1,0,1,1,1,316,316.0,79.0,316,1,1
1812,7,0,2673,zhaoyifeng,3,cultural,1,0,1,0,0,0,0.0,0.0,-316,-1,-1
1812,7,0,2673,zhaoyifeng,3,values,1,0,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,Tell,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,me,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,what,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,your,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,nationality,1,1,1,1,1,429,85.8,39.0,429,1,1
1812,7,0,2673,zhaoyifeng,4,is,1,1,1,0,0,0,0.0,0.0,-429,-1,-1
1812,7,0,2673,zhaoyifeng,4,and,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,I,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,probably,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,will,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,make,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,a,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,4,wrong,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,5,Taras,1,1,1,2,2,496,496.0,99.2,496,2,2
1812,7,0,2673,zhaoyifeng,5,says,1,1,1,2,2,441,441.0,110.25,-55,0,0
1812,7,0,2673,zhaoyifeng,5,our,1,1,1,1,1,278,278.0,92.66666666666667,-163,-1,-1
1812,7,0,2673,zhaoyifeng,5,erroneous,0,1,1,2,4,890,296.6666666666667,98.88888888888889,612,3,1
1812,7,0,2673,zhaoyifeng,5,belief,1,1,1,1,1,434,217.0,72.33333333333333,-456,-3,-1
1812,7,0,2673,zhaoyifeng,5,that,1,1,1,1,1,200,200.0,50.0,-234,0,0
1812,7,0,2673,zhaoyifeng,5,countries,1,1,1,2,3,876,438.0,97.33333333333333,676,2,1
1812,7,0,2673,zhaoyifeng,5,are,1,1,1,0,0,0,0.0,0.0,-876,-3,-2
1812,7,0,2673,zhaoyifeng,5,cultures,1,1,1,1,2,733,366.5,91.625,733,2,1
1812,7,0,2673,zhaoyifeng,5,has,1,1,1,0,0,0,0.0,0.0,-733,-2,-1
1812,7,0,2673,zhaoyifeng,5,caused,1,1,1,1,1,445,445.0,74.16666666666667,445,1,1
1812,7,0,2673,zhaoyifeng,5,businesses,1,1,1,1,1,309,103.0,30.9,-136,0,0
1812,7,0,2673,zhaoyifeng,5,to,1,1,1,0,0,0,0.0,0.0,-309,-1,-1
1812,7,0,2673,zhaoyifeng,5,teach,1,1,1,1,1,202,202.0,40.4,202,1,1
1812,7,0,2673,zhaoyifeng,5,their,1,1,1,0,0,0,0.0,0.0,-202,-1,-1
1812,7,0,2673,zhaoyifeng,5,employees,1,1,1,1,1,215,71.66666666666667,23.88888888888889,215,1,1
1812,7,0,2673,zhaoyifeng,5,useless,1,1,1,1,1,349,174.5,49.857142857142854,134,0,0
1812,7,0,2673,zhaoyifeng,5,or,1,1,1,1,1,212,212.0,106.0,-137,0,0
1812,7,0,2673,zhaoyifeng,5,even,1,1,1,0,0,0,0.0,0.0,-212,-1,-1
1812,7,0,2673,zhaoyifeng,5,harmful,1,1,1,2,2,484,242.0,69.14285714285714,484,2,2
1812,7,0,2673,zhaoyifeng,5,ways,1,1,1,1,1,224,224.0,56.0,-260,-1,-1
1812,7,0,2673,zhaoyifeng,5,of,1,1,1,0,0,0,0.0,0.0,-224,-1,-1
1812,7,0,2673,zhaoyifeng,5,interacting,1,1,1,1,1,264,66.0,24.0,264,1,1
1812,7,0,2673,zhaoyifeng,5,with,1,1,1,0,0,0,0.0,0.0,-264,-1,-1
1812,7,0,2673,zhaoyifeng,5,their,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,5,international,1,1,1,1,1,220,44.0,16.923076923076923,220,1,1
1812,7,0,2673,zhaoyifeng,5,peers,1,1,1,1,1,300,300.0,60.0,80,0,0
1812,7,0,2673,zhaoyifeng,6,Chinese,1,1,1,0,0,0,0.0,0.0,-300,-1,-1
1812,7,0,2673,zhaoyifeng,6,and,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,6,American,1,1,1,1,4,834,278.0,104.25,834,4,1
1812,7,0,2673,zhaoyifeng,6,lawyers,1,1,1,0,0,0,0.0,0.0,-834,-4,-1
1812,7,0,2673,zhaoyifeng,6,might,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,6,be,1,1,1,1,1,204,204.0,102.0,204,1,1
1812,7,0,2673,zhaoyifeng,6,trained,1,1,1,0,0,0,0.0,0.0,-204,-1,-1
1812,7,0,2673,zhaoyifeng,6,to,1,1,1,2,2,501,501.0,250.5,501,2,2
1812,7,0,2673,zhaoyifeng,6,interact,1,1,1,1,1,223,74.33333333333333,27.875,-278,-1,-1
1812,7,0,2673,zhaoyifeng,6,based,1,1,1,2,2,456,456.0,91.2,233,1,1
1812,7,0,2673,zhaoyifeng,6,on,1,1,1,0,0,0,0.0,0.0,-456,-2,-2
1812,7,0,2673,zhaoyifeng,6,the,1,1,1,1,1,330,330.0,110.0,330,1,1
1812,7,0,2673,zhaoyifeng,6,assumption,1,1,1,2,2,425,141.66666666666666,42.5,95,1,1
1812,7,0,2673,zhaoyifeng,6,that,1,1,1,1,1,263,263.0,65.75,-162,-1,-1
1812,7,0,2673,zhaoyifeng,6,the,1,1,1,0,0,0,0.0,0.0,-263,-1,-1
1812,7,0,2673,zhaoyifeng,6,Chinese,1,1,1,1,1,290,145.0,41.42857142857143,290,1,1
1812,7,0,2673,zhaoyifeng,6,person,1,1,1,1,1,207,103.5,34.5,-83,0,0
1812,7,0,2673,zhaoyifeng,6,is,1,1,1,0,0,0,0.0,0.0,-207,-1,-1
1812,7,0,2673,zhaoyifeng,6,less,1,1,1,1,1,218,218.0,54.5,218,1,1
1812,7,0,2673,zhaoyifeng,6,individualistic,1,1,1,1,2,540,77.14285714285714,36.0,322,1,0
1812,7,0,2673,zhaoyifeng,6,even,1,1,1,0,0,0,0.0,0.0,-540,-2,-1
1812,7,0,2673,zhaoyifeng,6,though,1,1,1,1,1,228,228.0,38.0,228,1,1
1812,7,0,2673,zhaoyifeng,6,their,1,1,1,0,0,0,0.0,0.0,-228,-1,-1
1812,7,0,2673,zhaoyifeng,6,similar,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,6,social,1,1,1,1,1,222,111.0,37.0,222,1,1
1812,7,0,2673,zhaoyifeng,6,economic,1,1,1,0,0,0,0.0,0.0,-222,-1,-1
1812,7,0,2673,zhaoyifeng,6,situations,1,1,1,3,4,1360,340.0,136.0,1360,4,3
1812,7,0,2673,zhaoyifeng,6,make,1,1,1,4,4,1113,1113.0,278.25,-247,0,1
1812,7,0,2673,zhaoyifeng,6,it,1,1,1,3,3,751,751.0,375.5,-362,-1,-1
1812,7,0,2673,zhaoyifeng,6,probable,1,1,1,2,3,932,310.6666666666667,116.5,181,0,-1
1812,7,0,2673,zhaoyifeng,6,they,1,1,1,1,1,218,218.0,54.5,-714,-2,-1
1812,7,0,2673,zhaoyifeng,6,are,1,1,1,1,1,363,363.0,121.0,145,0,0
1812,7,0,2673,zhaoyifeng,6,actually,1,1,1,4,4,1246,311.5,155.75,883,3,3
1812,7,0,2673,zhaoyifeng,6,quite,1,1,1,3,3,645,645.0,129.0,-601,-1,-1
1812,7,0,2673,zhaoyifeng,6,alike,1,1,1,2,2,773,773.0,154.6,128,-1,-1
1812,7,0,2673,zhaoyifeng,6,in,1,1,1,1,1,284,284.0,142.0,-489,-1,-1
1812,7,0,2673,zhaoyifeng,6,that,1,1,1,4,6,2116,2116.0,529.0,1832,5,3
1812,7,0,2673,zhaoyifeng,6,regard,1,1,1,2,2,512,256.0,85.33333333333333,-1604,-4,-2
1812,7,0,2673,zhaoyifeng,7,The,1,1,1,0,0,0,0.0,0.0,-512,-2,-2
1812,7,0,2673,zhaoyifeng,7,country,1,1,1,1,1,214,107.0,30.571428571428573,214,1,1
1812,7,0,2673,zhaoyifeng,7,as,1,1,1,1,1,201,201.0,100.5,-13,0,0
1812,7,0,2673,zhaoyifeng,7,the,1,1,1,1,1,354,354.0,118.0,153,0,0
1812,7,0,2673,zhaoyifeng,7,unit,1,1,1,0,0,0,0.0,0.0,-354,-1,-1
1812,7,0,2673,zhaoyifeng,7,of,1,1,1,1,1,301,301.0,150.5,301,1,1
1812,7,0,2673,zhaoyifeng,7,authority,1,1,1,1,3,698,174.5,77.55555555555556,397,2,0
1812,7,0,2673,zhaoyifeng,7,is,1,1,1,0,0,0,0.0,0.0,-698,-3,-1
1812,7,0,2673,zhaoyifeng,7,often,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,7,a,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,7,convenient,0,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,7,way,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,7,of,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2673,zhaoyifeng,7,generalizing,1,1,1,1,3,1096,219.2,91.33333333333333,1096,3,1
1812,7,0,2673,zhaoyifeng,7,about,1,1,1,1,1,200,200.0,40.0,-896,-2,0
1812,7,0,2673,zhaoyifeng,7,a,1,1,1,1,1,322,322.0,322.0,122,0,0
1812,7,0,2673,zhaoyifeng,7,population,1,1,1,0,0,0,0.0,0.0,-322,-1,-1
1812,7,0,2674,zhaoyifeng,0,However,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,0,our,1,1,1,1,1,225,225.0,75.0,225,1,1
1812,7,0,2674,zhaoyifeng,0,focus,1,1,1,2,2,445,222.5,89.0,220,1,1
1812,7,0,2674,zhaoyifeng,0,on,1,1,1,1,1,290,290.0,145.0,-155,-1,-1
1812,7,0,2674,zhaoyifeng,0,countries,1,1,1,0,0,0,0.0,0.0,-290,-1,-1
1812,7,0,2674,zhaoyifeng,0,can,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,0,mask,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,0,broad,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,0,variations,0,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,0,within,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,0,them,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,In,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,the,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,majority,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,of,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,cases,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,we,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,would,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,be,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,better,1,1,1,1,1,291,145.5,48.5,291,1,1
1812,7,0,2674,zhaoyifeng,1,off,1,1,1,0,0,0,0.0,0.0,-291,-1,-1
1812,7,0,2674,zhaoyifeng,1,identifying,1,1,1,3,4,1364,341.0,124.0,1364,4,3
1812,7,0,2674,zhaoyifeng,1,people,1,1,1,1,1,341,170.5,56.833333333333336,-1023,-3,-2
1812,7,0,2674,zhaoyifeng,1,by,1,1,1,0,0,0,0.0,0.0,-341,-1,-1
1812,7,0,2674,zhaoyifeng,1,the,1,1,1,1,1,221,221.0,73.66666666666667,221,1,1
1812,7,0,2674,zhaoyifeng,1,factors,1,1,1,2,2,998,499.0,142.57142857142858,777,1,1
1812,7,0,2674,zhaoyifeng,1,that,1,1,1,0,0,0,0.0,0.0,-998,-2,-2
1812,7,0,2674,zhaoyifeng,1,constrain,1,1,1,4,7,2377,1188.5,264.1111111111111,2377,7,4
1812,7,0,2674,zhaoyifeng,1,their,1,1,1,1,1,211,211.0,42.2,-2166,-6,-3
1812,7,0,2674,zhaoyifeng,1,lives,1,1,1,1,1,786,786.0,157.2,575,0,0
1812,7,0,2674,zhaoyifeng,1,like,1,1,1,2,3,689,689.0,172.25,-97,2,1
1812,7,0,2674,zhaoyifeng,1,income,1,1,1,2,3,806,403.0,134.33333333333334,117,0,0
1812,7,0,2674,zhaoyifeng,1,rather,1,1,1,0,0,0,0.0,0.0,-806,-3,-2
1812,7,0,2674,zhaoyifeng,1,than,1,1,1,2,3,634,634.0,158.5,634,3,2
1812,7,0,2674,zhaoyifeng,1,by,1,1,1,1,1,280,280.0,140.0,-354,-2,-1
1812,7,0,2674,zhaoyifeng,1,the,1,1,1,0,0,0,0.0,0.0,-280,-1,-1
1812,7,0,2674,zhaoyifeng,1,lines,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,surrounding,1,1,1,1,2,680,226.66666666666666,61.81818181818182,680,2,1
1812,7,0,2674,zhaoyifeng,1,them,1,1,1,0,0,0,0.0,0.0,-680,-2,-1
1812,7,0,2674,zhaoyifeng,1,on,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,a,1,1,1,0,0,0,0.0,0.0,0,0,0
1812,7,0,2674,zhaoyifeng,1,map,1,1,1,2,3,919,919.0,306.3333333333333,919,3,2
1813,27,0,2675,zhaoyifeng,0,As,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,he,1,1,1,1,2,1025,1025.0,512.5,1025,2,1
1813,27,0,2675,zhaoyifeng,0,was,1,1,1,2,3,693,693.0,231.0,-332,1,1
1813,27,0,2675,zhaoyifeng,0,the,1,1,1,1,3,701,701.0,233.66666666666666,8,0,-1
1813,27,0,2675,zhaoyifeng,0,first,1,1,1,1,1,216,216.0,43.2,-485,-2,0
1813,27,0,2675,zhaoyifeng,0,to,1,1,1,1,1,421,421.0,210.5,205,0,0
1813,27,0,2675,zhaoyifeng,0,theorize,1,1,1,1,2,744,248.0,93.0,323,1,0
1813,27,0,2675,zhaoyifeng,0,in,1,1,1,0,0,0,0.0,0.0,-744,-2,-1
1813,27,0,2675,zhaoyifeng,0,a,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,systematic,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,way,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,about,1,1,1,1,1,370,370.0,74.0,370,1,1
1813,27,0,2675,zhaoyifeng,0,so,1,1,1,0,0,0,0.0,0.0,-370,-1,-1
1813,27,0,2675,zhaoyifeng,0,many,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,other,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,things,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,so,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,Aristotle,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,was,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,the,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,first,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,thinker,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,to,1,1,1,1,1,530,530.0,265.0,530,1,1
1813,27,0,2675,zhaoyifeng,0,theorize,1,1,1,2,3,1109,369.6666666666667,138.625,579,2,1
1813,27,0,2675,zhaoyifeng,0,in,1,1,1,0,0,0,0.0,0.0,-1109,-3,-2
1813,27,0,2675,zhaoyifeng,0,a,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,0,systematic,1,1,1,1,1,534,133.5,53.4,534,1,1
1813,27,0,2675,zhaoyifeng,0,way,1,1,1,1,1,206,206.0,68.66666666666667,-328,0,0
1813,27,0,2675,zhaoyifeng,0,about,1,1,1,2,4,1695,1695.0,339.0,1489,3,1
1813,27,0,2675,zhaoyifeng,0,meaning,1,1,1,2,3,1530,765.0,218.57142857142858,-165,-1,0
1813,27,0,2675,zhaoyifeng,0,and,1,1,1,3,4,1312,1312.0,437.3333333333333,-218,1,1
1813,27,0,2675,zhaoyifeng,0,reference,1,1,1,2,5,1424,474.6666666666667,158.22222222222223,112,1,-1
1813,27,0,2675,zhaoyifeng,1,In,1,1,1,1,1,284,284.0,142.0,-1140,-4,-1
1813,27,0,2675,zhaoyifeng,1,De,1,1,1,1,1,204,204.0,102.0,-80,0,0
1813,27,0,2675,zhaoyifeng,1,interpretatione,0,1,1,3,6,3471,694.2,231.4,3267,5,2
1813,27,0,2675,zhaoyifeng,1,he,1,1,1,0,0,0,0.0,0.0,-3471,-6,-3
1813,27,0,2675,zhaoyifeng,1,laid,1,1,1,0,0,0,0.0,0.0,0,0,0
1813,27,0,2675,zhaoyifeng,1,out,1,1,1,1,1,348,348.0,116.0,348,1,1
1813,27,0,2675,zhaoyifeng,1,a,1,1,1,0,0,0,0.0,0.0,-348,-1,-1
1813,27,0,2675,zhaoyifeng,1,scheme,1,1,1,1,1,337,337.0,56.166666666666664,337,1,1
1813,27,0,2675,zhaoyifeng,1,which,1,1,1,2,3,1239,1239.0,247.8,902,2,1
1813,27,0,2675,zhaoyifeng,1,has,1,1,1,2,2,730,730.0,243.33333333333334,-509,-1,0
1813,27,0,2675,zhaoyifeng,1,proved,1,1,1,0,0,0,0.0,0.0,-730,-2,-2
1813,27,0,2675,zhaoyifeng,1,remarkably,0,1,1,4,12,4267,1422.3333333333333,426.7,4267,12,4
1813,27,0,2675,zhaoyifeng,1,robust,1,1,1,1,1,290,145.0,48.333333333333336,-3977,-11,-3
1813,27,0,2675,zhaoyifeng,2,According,1,1,1,2,3,1055,351.6666666666667,117.22222222222223,765,2,1
1813,27,0,2675,zhaoyifeng,2,to,1,1,1,1,1,430,430.0,215.0,-625,-2,-1
1813,27,0,2675,zhaoyifeng,2,this,1,1,1,2,2,833,833.0,208.25,403,1,1
1813,27,0,2675,zhaoyifeng,2,scheme,1,1,1,5,6,1838,1838.0,306.3333333333333,1005,4,3
1813,27,0,2675,zhaoyifeng,2,when,1,1,1,3,6,2355,2355.0,588.75,517,0,-2
1813,27,0,2675,zhaoyifeng,2,we,1,1,1,1,2,496,496.0,248.0,-1859,-4,-2
1813,27,0,2675,zhaoyifeng,2,understand,1,1,1,1,4,1335,445.0,133.5,839,2,0
1813,27,0,2675,zhaoyifeng,2,a,1,1,1,1,1,430,430.0,430.0,-905,-3,0
1813,27,0,2675,zhaoyifeng,2,word,1,1,1,3,5,2405,2405.0,601.25,1975,4,2
1813,27,0,2675,zhaoyifeng,2,or,1,1,1,1,1,252,252.0,126.0,-2153,-4,-2
1813,27,0,2675,zhaoyifeng,2,any,1,1,1,2,2,894,894.0,298.0,642,1,1
1813,27,0,2675,zhaoyifeng,2,other,1,1,1,3,5,2572,1286.0,514.4,1678,3,1
1813,27,0,2675,zhaoyifeng,2,“sign”,1,1,1,3,3,921,921.0,153.5,-1651,-2,0
1813,27,0,2675,zhaoyifeng,2,we,1,1,1,5,6,1582,1582.0,791.0,661,3,2
1813,27,0,2675,zhaoyifeng,2,associate,1,1,1,4,8,2510,836.6666666666666,278.8888888888889,928,2,-1
1813,27,0,2675,zhaoyifeng,2,that,1,1,1,4,5,1288,1288.0,322.0,-1222,-3,0
1813,27,0,2675,zhaoyifeng,2,word,1,1,1,4,7,2401,2401.0,600.25,1113,2,0
1813,27,0,2675,zhaoyifeng,2,with,1,1,1,1,1,871,871.0,217.75,-1530,-6,-3
1813,27,0,2675,zhaoyifeng,2,a,1,1,1,1,2,711,711.0,711.0,-160,1,0
1813,27,0,2675,zhaoyifeng,2,concept,1,1,1,1,4,1786,893.0,255.14285714285714,1075,2,0
1813,27,0,2675,zhaoyifeng,3,This,1,1,1,0,0,0,0.0,0.0,-1786,-4,-1
