Unnamed: 0,exp_id,article_id,time,page_id,user,sentence_id,word,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,number_of_fixations_avg_left_two,number_of_fixations_max_left_two,number_of_fixations_avg_right_two,number_of_fixations_max_right_two,fixation_duration_avg_left_two,fixation_duration_max_left_two,fixation_duration_avg_right_two,fixation_duration_max_right_two,reading_times_avg_left_two,reading_times_max_left_two,reading_times_avg_right_two,reading_times_max_right_two
27646,1848,36,0,2712,qxy,3,Bolsonaro,1,0,1,2,4,1184,592.0,131.55555555555554,982,3,1,2.5,4.0,0.5,1.0,727.5,1184.0,101.0,202.0,1.5,2.0,0.5,1.0
27647,1848,36,0,2712,qxy,3,from,1,0,1,1,1,271,271.0,67.75,-913,-3,-1,1.0,1.0,2.5,4.0,244.0,271.0,693.0,1184.0,1.0,1.0,1.5,2.0
27648,1848,36,0,2712,qxy,3,using,1,0,1,1,1,217,108.5,43.4,-54,0,0,1.5,2.0,2.5,4.0,412.0,607.0,727.5,1184.0,1.0,1.0,1.5,2.0
27649,1848,36,0,2712,qxy,3,public,1,0,1,1,2,607,303.5,101.16666666666669,390,1,0,3.5,5.0,1.0,1.0,965.5,1324.0,244.0,271.0,2.0,3.0,1.0,1.0
27650,1848,36,0,2712,qxy,3,buildings,1,0,1,3,5,1324,662.0,147.11111111111111,717,3,2,4.0,5.0,1.5,2.0,1049.0,1324.0,412.0,607.0,2.5,3.0,1.0,1.0
27651,1848,36,0,2712,qxy,3,to,1,0,1,2,3,774,774.0,387.0,-550,-2,-1,1.5,3.0,3.5,5.0,387.0,774.0,965.5,1324.0,1.0,2.0,2.0,3.0
27652,1848,36,0,2712,qxy,3,record,1,0,1,0,0,0,0.0,0.0,-774,-3,-2,1.0,2.0,4.0,5.0,356.0,712.0,1049.0,1324.0,1.0,2.0,2.5,3.0
27653,1848,36,0,2712,qxy,3,party,1,0,1,2,2,712,356.0,142.4,712,2,2,2.5,3.0,1.5,3.0,963.5,1215.0,387.0,774.0,2.5,3.0,1.0,2.0
27654,1848,36,0,2712,qxy,3,political,1,0,1,3,3,1215,303.75,135.0,503,1,1,2.0,3.0,1.0,2.0,834.0,1215.0,356.0,712.0,2.0,3.0,1.0,2.0
27655,1848,36,0,2712,qxy,3,broadcast,1,0,1,1,1,453,226.5,50.333333333333336,-762,-2,-2,0.5,1.0,2.5,3.0,226.5,453.0,963.5,1215.0,0.5,1.0,2.5,3.0
27656,1848,36,0,2712,qxy,3,ahead,1,0,1,0,0,0,0.0,0.0,-453,-1,-1,0.0,0.0,2.0,3.0,0.0,0.0,834.0,1215.0,0.0,0.0,2.0,3.0
27657,1848,36,0,2712,qxy,3,of,1,0,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,226.5,453.0,0.0,0.0,0.5,1.0
27658,1848,36,0,2712,qxy,3,next,1,0,1,0,0,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,284.0,568.0,0.0,0.0,0.5,1.0,0.0,0.0
27659,1848,36,0,2712,qxy,3,Sunday’s,1,0,1,1,2,568,284.0,71.0,568,2,1,1.0,2.0,0.0,0.0,284.0,568.0,0.0,0.0,0.5,1.0,0.0,0.0
27660,1848,36,0,2712,qxy,3,general,1,0,1,0,0,0,0.0,0.0,-568,-2,-1,0.0,0.0,1.0,2.0,0.0,0.0,284.0,568.0,0.0,0.0,0.5,1.0
27661,1848,36,0,2712,qxy,3,election,1,0,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,1.0,2.0,114.5,229.0,284.0,568.0,0.5,1.0,0.5,1.0
27662,1848,36,0,2712,qxy,4,Earlier,1,1,1,1,1,229,76.33333333333333,32.714285714285715,229,1,1,1.0,1.0,0.0,0.0,260.0,291.0,0.0,0.0,1.0,1.0,0.0,0.0
27663,1848,36,0,2712,qxy,4,this,1,1,1,1,1,291,291.0,72.75,62,0,0,1.0,1.0,0.5,1.0,332.5,374.0,114.5,229.0,1.0,1.0,0.5,1.0
27664,1848,36,0,2712,qxy,4,week,1,1,1,1,1,374,374.0,93.5,83,0,0,0.5,1.0,1.0,1.0,187.0,374.0,260.0,291.0,0.5,1.0,1.0,1.0
27665,1848,36,0,2712,qxy,4,Mr,1,1,1,0,0,0,0.0,0.0,-374,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,332.5,374.0,0.0,0.0,1.0,1.0
27666,1848,36,0,2712,qxy,4,Bolsonaro,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,187.0,374.0,0.0,0.0,0.5,1.0
27667,1848,36,0,2712,qxy,4,made,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27668,1848,36,0,2712,qxy,4,a,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27669,1848,36,0,2712,qxy,4,controversial,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27670,1848,36,0,2712,qxy,4,live,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,134.0,268.0,0.0,0.0,0.5,1.0,0.0,0.0
27671,1848,36,0,2712,qxy,4,online,1,1,1,1,1,268,134.0,44.66666666666666,268,1,1,1.0,1.0,0.0,0.0,242.0,268.0,0.0,0.0,1.0,1.0,0.0,0.0
27672,1848,36,0,2712,qxy,4,address,1,1,1,1,1,216,108.0,30.857142857142858,-52,0,0,1.0,1.0,0.5,1.0,272.5,329.0,134.0,268.0,1.0,1.0,0.5,1.0
27673,1848,36,0,2712,qxy,4,from,1,1,1,1,1,329,329.0,82.25,113,0,0,0.5,1.0,1.0,1.0,164.5,329.0,242.0,268.0,0.5,1.0,1.0,1.0
27674,1848,36,0,2712,qxy,4,the,1,1,1,0,0,0,0.0,0.0,-329,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,272.5,329.0,0.0,0.0,1.0,1.0
27675,1848,36,0,2712,qxy,4,library,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,164.5,329.0,0.0,0.0,0.5,1.0
27676,1848,36,0,2712,qxy,4,of,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,193.0,386.0,0.0,0.0,0.5,1.0,0.0,0.0
27677,1848,36,0,2712,qxy,4,his,1,1,1,1,1,386,386.0,128.66666666666666,386,1,1,0.5,1.0,0.0,0.0,193.0,386.0,0.0,0.0,0.5,1.0,0.0,0.0
27678,1848,36,0,2712,qxy,4,official,1,1,1,0,0,0,0.0,0.0,-386,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,193.0,386.0,0.0,0.0,0.5,1.0
27679,1848,36,0,2712,qxy,4,residence,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,193.0,386.0,0.0,0.0,0.5,1.0
27680,1848,36,0,2712,qxy,4,in,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,176.0,352.0,0.0,0.0,0.5,1.0,0.0,0.0
27681,1848,36,0,2712,qxy,4,Brasilia,1,1,1,1,1,352,176.0,44.0,352,1,1,1.0,1.0,0.0,0.0,280.0,352.0,0.0,0.0,1.0,1.0,0.0,0.0
27682,1848,36,0,2712,qxy,5,Our,1,1,1,1,1,208,208.0,69.33333333333333,-144,0,0,1.0,1.0,0.5,1.0,292.5,377.0,176.0,352.0,1.0,1.0,0.5,1.0
27683,1848,36,0,2712,qxy,5,America's,1,1,1,1,1,377,94.25,41.888888888888886,169,0,0,1.0,1.0,1.0,1.0,415.0,453.0,280.0,352.0,1.0,1.0,1.0,1.0
27684,1848,36,0,2712,qxy,5,editor,1,1,1,1,1,453,151.0,75.5,76,0,0,1.5,2.0,1.0,1.0,510.0,567.0,292.5,377.0,1.0,1.0,1.0,1.0
27685,1848,36,0,2712,qxy,5,Leonardo,1,1,1,1,2,567,283.5,70.875,114,1,0,1.5,2.0,1.0,1.0,486.5,567.0,415.0,453.0,1.0,1.0,1.0,1.0
27686,1848,36,0,2712,qxy,5,Rosha,1,1,1,1,1,406,406.0,81.2,-161,-1,0,0.5,1.0,1.5,2.0,203.0,406.0,510.0,567.0,0.5,1.0,1.0,1.0
27687,1848,36,0,2712,qxy,5,explains,1,1,1,0,0,0,0.0,0.0,-406,-1,-1,0.0,0.0,1.5,2.0,0.0,0.0,486.5,567.0,0.0,0.0,1.0,1.0
27688,1848,36,0,2712,qxy,5,why,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,203.0,406.0,0.0,0.0,0.5,1.0
27689,1848,36,0,2712,qxy,5,Mr,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,203.5,407.0,0.0,0.0,0.5,1.0,0.0,0.0
27690,1848,36,0,2712,qxy,5,Bolsonaro,1,1,1,1,1,407,203.5,45.22222222222222,407,1,1,0.5,1.0,0.0,0.0,203.5,407.0,0.0,0.0,0.5,1.0,0.0,0.0
27691,1848,36,0,2712,qxy,5,has,1,1,1,0,0,0,0.0,0.0,-407,-1,-1,1.0,2.0,0.5,1.0,218.5,437.0,203.5,407.0,1.0,2.0,0.5,1.0
27692,1848,36,0,2712,qxy,5,been,1,1,1,2,2,437,437.0,109.25,437,2,2,1.0,2.0,0.5,1.0,218.5,437.0,203.5,407.0,1.0,2.0,0.5,1.0
27693,1848,36,0,2712,qxy,5,urging,1,1,1,0,0,0,0.0,0.0,-437,-2,-2,0.5,1.0,1.0,2.0,164.0,328.0,218.5,437.0,0.5,1.0,1.0,2.0
27694,1848,36,0,2712,qxy,5,voters,1,1,1,1,1,328,164.0,54.66666666666666,328,1,1,1.0,1.0,1.0,2.0,314.5,328.0,218.5,437.0,1.0,1.0,1.0,2.0
27695,1848,36,0,2712,qxy,5,to,1,1,1,1,1,301,301.0,150.5,-27,0,0,0.5,1.0,0.5,1.0,150.5,301.0,164.0,328.0,0.5,1.0,0.5,1.0
27696,1848,36,0,2712,qxy,5,support,1,1,1,0,0,0,0.0,0.0,-301,-1,-1,1.0,2.0,1.0,1.0,241.0,482.0,314.5,328.0,0.5,1.0,1.0,1.0
27697,1848,36,0,2712,qxy,5,him,1,1,1,1,2,482,482.0,160.66666666666666,482,2,1,1.0,2.0,0.5,1.0,241.0,482.0,150.5,301.0,0.5,1.0,0.5,1.0
27698,1848,36,0,2712,qxy,5,in,1,1,1,0,0,0,0.0,0.0,-482,-2,-1,0.0,0.0,1.0,2.0,0.0,0.0,241.0,482.0,0.0,0.0,0.5,1.0
27699,1848,36,0,2712,qxy,5,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,1.0,2.0,152.0,304.0,241.0,482.0,0.5,1.0,0.5,1.0
27700,1848,36,0,2712,qxy,5,poll,1,1,1,1,1,304,304.0,76.0,304,1,1,1.0,1.0,0.0,0.0,368.0,432.0,0.0,0.0,1.0,1.0,0.0,0.0
27701,1848,36,0,2712,qxy,6,All,1,1,1,1,1,432,432.0,144.0,128,0,0,1.0,1.0,0.5,1.0,318.5,432.0,152.0,304.0,1.0,1.0,0.5,1.0
27702,1848,36,0,2712,qxy,6,opinion,1,1,1,1,1,205,102.5,29.285714285714285,-227,0,0,0.5,1.0,1.0,1.0,102.5,205.0,368.0,432.0,0.5,1.0,1.0,1.0
27703,1848,36,0,2712,qxy,6,polls,1,1,1,0,0,0,0.0,0.0,-205,-1,-1,0.5,1.0,1.0,1.0,261.5,523.0,318.5,432.0,0.5,1.0,1.0,1.0
27704,1848,36,0,2712,qxy,6,consistently,1,1,1,1,1,523,130.75,43.583333333333336,523,1,1,1.0,1.0,0.5,1.0,398.5,523.0,102.5,205.0,1.0,1.0,0.5,1.0
27705,1848,36,0,2712,qxy,6,for,1,1,1,1,1,274,274.0,91.33333333333331,-249,0,0,0.5,1.0,0.5,1.0,137.0,274.0,261.5,523.0,0.5,1.0,0.5,1.0
27706,1848,36,0,2712,qxy,6,the,1,1,1,0,0,0,0.0,0.0,-274,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,398.5,523.0,0.0,0.0,1.0,1.0
27707,1848,36,0,2712,qxy,6,past,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,137.0,274.0,0.0,0.0,0.5,1.0
27708,1848,36,0,2712,qxy,6,two,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27709,1848,36,0,2712,qxy,6,months,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27710,1848,36,0,2712,qxy,6,show,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27711,1848,36,0,2712,qxy,6,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,146.0,292.0,0.0,0.0,0.5,1.0,0.0,0.0
27712,1848,36,0,2712,qxy,6,president,1,1,1,1,1,292,97.33333333333331,32.44444444444444,292,1,1,0.5,1.0,0.0,0.0,146.0,292.0,0.0,0.0,0.5,1.0,0.0,0.0
27713,1848,36,0,2712,qxy,6,stuck,1,1,1,0,0,0,0.0,0.0,-292,-1,-1,0.5,1.0,0.5,1.0,128.0,256.0,146.0,292.0,0.5,1.0,0.5,1.0
27714,1848,36,0,2712,qxy,6,with,1,1,1,1,1,256,256.0,64.0,256,1,1,1.0,1.0,0.5,1.0,229.5,256.0,146.0,292.0,1.0,1.0,0.5,1.0
27715,1848,36,0,2712,qxy,6,a,1,1,1,1,1,203,203.0,203.0,-53,0,0,1.0,1.0,0.5,1.0,216.0,229.0,128.0,256.0,1.0,1.0,0.5,1.0
27716,1848,36,0,2712,qxy,6,32%,1,1,1,1,1,229,229.0,76.33333333333333,26,0,0,1.0,1.0,1.0,1.0,224.0,229.0,229.5,256.0,1.0,1.0,1.0,1.0
27717,1848,36,0,2712,qxy,6,33%,1,1,1,1,1,219,219.0,73.0,-10,0,0,0.5,1.0,1.0,1.0,109.5,219.0,216.0,229.0,0.5,1.0,1.0,1.0
27718,1848,36,0,2712,qxy,6,of,1,1,1,0,0,0,0.0,0.0,-219,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,224.0,229.0,0.0,0.0,1.0,1.0
27719,1848,36,0,2712,qxy,6,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,109.5,219.0,0.0,0.0,0.5,1.0
27720,1848,36,0,2712,qxy,6,vote,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27721,1848,36,0,2712,qxy,6,one,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27722,1848,36,0,2712,qxy,6,third,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27723,1848,36,0,2712,qxy,6,of,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27724,1848,36,0,2712,qxy,6,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27725,1848,36,0,2712,qxy,6,of,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27726,1848,36,0,2712,qxy,6,people,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27727,1848,36,0,2712,qxy,6,supporting,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27728,1848,36,0,2712,qxy,6,him,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27729,1848,36,0,2712,qxy,7,And,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,166.5,333.0,0.0,0.0,0.5,1.0,0.0,0.0
27730,1848,36,0,2712,qxy,7,the,1,1,1,1,1,333,333.0,111.0,333,1,1,1.0,1.0,0.0,0.0,277.0,333.0,0.0,0.0,1.0,1.0,0.0,0.0
27731,1848,36,0,2712,qxy,7,opponent,1,1,1,1,1,221,73.66666666666667,27.625,-112,0,0,0.5,1.0,0.5,1.0,110.5,221.0,166.5,333.0,0.5,1.0,0.5,1.0
27732,1848,36,0,2712,qxy,7,for,1,1,1,0,0,0,0.0,0.0,-221,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,277.0,333.0,0.0,0.0,1.0,1.0
27733,1848,36,0,2712,qxy,7,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.5,1.0,112.0,224.0,110.5,221.0,0.5,1.0,0.5,1.0
27734,1848,36,0,2712,qxy,7,front,1,1,1,1,1,224,224.0,44.8,224,1,1,1.5,2.0,0.0,0.0,344.0,464.0,0.0,0.0,1.0,1.0,0.0,0.0
27735,1848,36,0,2712,qxy,7,runner,1,1,1,1,2,464,232.0,77.33333333333333,240,1,0,1.0,2.0,0.5,1.0,232.0,464.0,112.0,224.0,0.5,1.0,0.5,1.0
27736,1848,36,0,2712,qxy,7,is,1,1,1,0,0,0,0.0,0.0,-464,-2,-1,0.0,0.0,1.5,2.0,0.0,0.0,344.0,464.0,0.0,0.0,1.0,1.0
27737,1848,36,0,2712,qxy,7,the,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,232.0,464.0,0.0,0.0,0.5,1.0
27738,1848,36,0,2712,qxy,7,former,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,232.0,464.0,0.0,0.0,0.5,1.0,0.0,0.0
27739,1848,36,0,2712,qxy,7,left,1,1,1,1,1,464,464.0,116.0,464,1,1,1.0,1.0,0.0,0.0,390.0,464.0,0.0,0.0,1.0,1.0,0.0,0.0
27740,1848,36,0,2712,qxy,7,wing,1,1,1,1,1,316,316.0,79.0,-148,0,0,0.5,1.0,0.5,1.0,158.0,316.0,232.0,464.0,0.5,1.0,0.5,1.0
27741,1848,36,0,2712,qxy,7,president,1,1,1,0,0,0,0.0,0.0,-316,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,390.0,464.0,0.0,0.0,1.0,1.0
27742,1848,36,0,2712,qxy,7,Luiz,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.5,1.0,134.0,268.0,158.0,316.0,0.5,1.0,0.5,1.0
27743,1848,36,0,2712,qxy,7,Inacio,1,1,1,1,1,268,134.0,44.66666666666666,268,1,1,0.5,1.0,0.0,0.0,134.0,268.0,0.0,0.0,0.5,1.0,0.0,0.0
27744,1848,36,0,2712,qxy,7,Lula,1,1,1,0,0,0,0.0,0.0,-268,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,134.0,268.0,0.0,0.0,0.5,1.0
27745,1848,36,0,2712,qxy,7,da,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.5,1.0,112.0,224.0,134.0,268.0,0.5,1.0,0.5,1.0
27746,1848,36,0,2712,qxy,7,Silva,1,1,1,1,1,224,112.0,44.8,224,1,1,1.0,1.0,0.0,0.0,220.5,224.0,0.0,0.0,1.0,1.0,0.0,0.0
27747,1848,36,0,2712,qxy,7,with,1,1,1,1,1,217,217.0,54.25,-7,0,0,0.5,1.0,0.5,1.0,108.5,217.0,112.0,224.0,0.5,1.0,0.5,1.0
27748,1848,36,0,2712,qxy,7,45-47%,1,1,1,0,0,0,0.0,0.0,-217,-1,-1,0.0,0.0,1.0,1.0,0.0,0.0,220.5,224.0,0.0,0.0,1.0,1.0
27749,1848,36,0,2712,qxy,8,If,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,108.5,217.0,0.0,0.0,0.5,1.0
27750,1848,36,0,2712,qxy,8,he,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27751,1848,36,0,2712,qxy,8,doesn't,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27752,1848,36,0,2712,qxy,8,get,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27753,1848,36,0,2712,qxy,8,50%,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27754,1848,36,0,2712,qxy,8,of,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27755,1848,36,0,2712,qxy,8,valid,1,1,0,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,110.5,221.0,0.0,0.0,0.5,1.0,0.0,0.0
27756,1848,36,0,2712,qxy,8,vote,1,1,0,1,1,221,221.0,55.25,221,1,1,0.5,1.0,0.0,0.0,110.5,221.0,0.0,0.0,0.5,1.0,0.0,0.0
27757,1848,36,0,2712,qxy,8,there,1,1,0,0,0,0,0.0,0.0,-221,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,110.5,221.0,0.0,0.0,0.5,1.0
27758,1848,36,0,2712,qxy,8,will,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,110.5,221.0,0.0,0.0,0.5,1.0
27759,1848,36,0,2712,qxy,8,be,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27760,1848,36,0,2712,qxy,8,a,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27761,1848,36,0,2712,qxy,8,second,1,1,0,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,153.5,307.0,0.0,0.0,0.5,1.0,0.0,0.0
27762,1848,36,0,2712,qxy,8,round,1,1,0,1,1,307,307.0,61.4,307,1,1,0.5,1.0,0.0,0.0,153.5,307.0,0.0,0.0,0.5,1.0,0.0,0.0
27763,1848,36,0,2712,qxy,8,on,1,1,0,0,0,0,0.0,0.0,-307,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,153.5,307.0,0.0,0.0,0.5,1.0
27764,1848,36,0,2712,qxy,8,the,1,1,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.5,1.0,0.0,0.0,153.5,307.0,0.0,0.0,0.5,1.0
27765,1848,36,0,2712,qxy,8,last,1,1,0,0,0,0,0.0,0.0,0,0,0,0.5,1.0,0.0,0.0,256.5,513.0,0.0,0.0,0.5,1.0,0.0,0.0
27766,1848,36,0,2712,qxy,8,Sunday,1,1,0,1,1,513,256.5,85.5,513,1,1,0.5,1.0,0.0,0.0,256.5,513.0,0.0,0.0,0.5,1.0,0.0,0.0
27767,1848,36,0,2712,qxy,8,of,1,1,0,0,0,0,0.0,0.0,-513,-1,-1,1.5,3.0,0.5,1.0,759.0,1518.0,256.5,513.0,0.5,1.0,0.5,1.0
27768,1848,36,0,2712,qxy,8,October,1,1,0,1,3,1518,506.0,216.8571428571429,1518,3,1,1.5,3.0,0.5,1.0,759.0,1518.0,256.5,513.0,0.5,1.0,0.5,1.0
27769,1848,36,0,2712,qxy,9,Everyone,1,1,1,0,0,0,0.0,0.0,-1518,-3,-1,0.0,0.0,1.5,3.0,0.0,0.0,759.0,1518.0,0.0,0.0,0.5,1.0
27770,1848,36,0,2712,qxy,9,expects,1,1,1,0,0,0,0.0,0.0,0,0,0,1.0,2.0,1.5,3.0,317.0,634.0,759.0,1518.0,0.5,1.0,0.5,1.0
27771,1848,36,0,2712,qxy,9,president,1,1,1,1,2,634,211.3333333333333,70.44444444444444,634,2,1,1.0,2.0,0.0,0.0,317.0,634.0,0.0,0.0,0.5,1.0,0.0,0.0
27772,1848,36,0,2712,qxy,9,Bolsonaro,1,1,1,0,0,0,0.0,0.0,-634,-2,-1,0.0,0.0,1.0,2.0,0.0,0.0,317.0,634.0,0.0,0.0,0.5,1.0
27773,1848,36,0,2712,qxy,9,to,1,1,1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,317.0,634.0,0.0,0.0,0.5,1.0
27774,1848,36,0,2712,qxy,9,be,1,1,1,0,0,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,233.5,467.0,0.0,0.0,0.5,1.0,0.0,0.0
27775,1848,36,0,2712,qxy,9,defeated,1,1,1,1,2,467,155.66666666666666,58.375,467,2,1,1.0,2.0,0.0,0.0,233.5,467.0,0.0,0.0,0.5,1.0,0.0,0.0
27776,1848,36,0,2712,qxy,9,and,1,1,1,0,0,0,0.0,0.0,-467,-2,-1,0.0,0.0,1.0,2.0,0.0,0.0,233.5,467.0,0.0,0.0,0.5,1.0
27777,1848,36,0,2712,qxy,9,many,1,1,1,0,0,0,0.0,0.0,0,0,0,0.5,1.0,1.0,2.0,165.0,330.0,233.5,467.0,0.5,1.0,0.5,1.0
27778,1848,36,0,2712,qxy,9,people,1,1,1,1,1,330,165.0,55.0,330,1,1,0.5,1.0,0.0,0.0,165.0,330.0,0.0,0.0,0.5,1.0,0.0,0.0
27779,1848,36,0,2712,qxy,9,say,1,1,1,0,0,0,0.0,0.0,-330,-1,-1,0.5,1.0,0.5,1.0,100.5,201.0,165.0,330.0,0.5,1.0,0.5,1.0
27780,1848,36,0,2712,qxy,9,that,1,1,1,1,1,201,201.0,50.25,201,1,1,1.0,1.0,0.5,1.0,268.5,336.0,165.0,330.0,1.0,1.0,0.5,1.0
27781,1848,36,0,2712,qxy,9,explains,1,1,1,1,1,336,168.0,42.0,135,0,0,2.0,3.0,0.5,1.0,549.5,763.0,100.5,201.0,1.0,1.0,0.5,1.0
27782,1848,36,0,2712,qxy,9,why,1,1,1,1,3,763,763.0,254.3333333333333,427,2,0,1.5,3.0,1.0,1.0,381.5,763.0,268.5,336.0,0.5,1.0,1.0,1.0
27783,1848,36,0,2712,qxy,9,he's,1,1,1,0,0,0,0.0,0.0,-763,-3,-1,0.5,1.0,2.0,3.0,103.5,207.0,549.5,763.0,0.5,1.0,1.0,1.0
27784,1848,36,0,2712,qxy,9,breaking,1,1,1,1,1,207,103.5,25.875,207,1,1,0.5,1.0,1.5,3.0,103.5,207.0,381.5,763.0,0.5,1.0,0.5,1.0
27785,1848,36,0,2712,qxy,9,the,1,1,1,0,0,0,0.0,0.0,-207,-1,-1,0.0,0.0,0.5,1.0,0.0,0.0,103.5,207.0,0.0,0.0,0.5,1.0
