Unnamed: 0,exp_id,article_id,time,page_id,user,sentence_id,word,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
22003,1809,47,0,2668,ln,1,such,1,1,1,0,0,0,0.0,0.0,0,0,0
22004,1809,47,0,2668,ln,1,a,1,1,1,0,0,0,0.0,0.0,0,0,0
22005,1809,47,0,2668,ln,1,final,1,1,1,0,0,0,0.0,0.0,0,0,0
22006,1809,47,0,2668,ln,1,scientific,1,1,1,3,4,1247,311.75,124.7,1247,4,3
22007,1809,47,0,2668,ln,1,resolution,1,1,1,1,1,300,75.0,30.0,-947,-3,-2
22008,1809,47,0,2668,ln,1,of,1,1,1,0,0,0,0.0,0.0,-300,-1,-1
22009,1809,47,0,2668,ln,1,all,1,1,1,1,1,314,314.0,104.66666666666669,314,1,1
22010,1809,47,0,2668,ln,1,philosophical,1,1,1,2,4,1062,265.5,81.6923076923077,748,3,1
22011,1809,47,0,2668,ln,1,problems,1,1,1,1,1,300,150.0,37.5,-762,-3,-1
22012,1809,47,0,2668,ln,1,must,1,1,1,0,0,0,0.0,0.0,-300,-1,-1
22013,1809,47,0,2668,ln,1,be,1,1,1,1,1,208,208.0,104.0,208,1,1
22014,1809,47,0,2668,ln,1,possible,1,1,1,0,0,0,0.0,0.0,-208,-1,-1
22015,1809,47,0,2668,ln,2,To,1,1,1,0,0,0,0.0,0.0,0,0,0
22016,1809,47,0,2668,ln,2,fully,1,1,1,0,0,0,0.0,0.0,0,0,0
22017,1809,47,0,2668,ln,2,understand,1,1,1,0,0,0,0.0,0.0,0,0,0
22018,1809,47,0,2668,ln,2,the,1,1,1,0,0,0,0.0,0.0,0,0,0
22019,1809,47,0,2668,ln,2,appeal,1,1,1,0,0,0,0.0,0.0,0,0,0
22020,1809,47,0,2668,ln,2,of,1,1,1,0,0,0,0.0,0.0,0,0,0
22021,1809,47,0,2668,ln,2,scientific,1,1,1,1,1,467,116.75,46.7,467,1,1
22022,1809,47,0,2668,ln,2,realism,1,1,1,3,3,738,246.0,105.42857142857144,271,2,2
22023,1809,47,0,2668,ln,2,one,1,1,1,1,1,229,229.0,76.33333333333333,-509,-2,-2
22024,1809,47,0,2668,ln,2,does,1,1,1,1,1,205,205.0,51.25,-24,0,0
22025,1809,47,0,2668,ln,2,not,1,1,1,1,1,603,603.0,201.0,398,0,0
22026,1809,47,0,2668,ln,2,necessarily,1,1,1,1,1,209,41.8,19.0,-394,0,0
22027,1809,47,0,2668,ln,2,have,1,1,1,0,0,0,0.0,0.0,-209,-1,-1
22028,1809,47,0,2668,ln,2,to,1,1,1,1,1,449,449.0,224.5,449,1,1
22029,1809,47,0,2668,ln,2,know,1,1,1,0,0,0,0.0,0.0,-449,-1,-1
22030,1809,47,0,2668,ln,2,anything,1,1,1,0,0,0,0.0,0.0,0,0,0
22031,1809,47,0,2668,ln,2,about,1,1,1,0,0,0,0.0,0.0,0,0,0
22032,1809,47,0,2668,ln,2,science,1,1,1,0,0,0,0.0,0.0,0,0,0
22033,1809,47,0,2668,ln,2,Bernard,1,1,1,1,2,616,616.0,88.0,616,2,1
22034,1809,47,0,2668,ln,2,Williams’s,1,1,1,0,0,0,0.0,0.0,-616,-2,-1
22035,1809,47,0,2668,ln,2,Ethics,1,1,1,1,1,210,210.0,35.0,210,1,1
22036,1809,47,0,2668,ln,2,and,1,1,1,0,0,0,0.0,0.0,-210,-1,-1
22037,1809,47,0,2668,ln,2,the,1,1,1,0,0,0,0.0,0.0,0,0,0
22038,1809,47,0,2668,ln,2,Limits,1,1,1,0,0,0,0.0,0.0,0,0,0
22039,1809,47,0,2668,ln,2,of,1,1,1,0,0,0,0.0,0.0,0,0,0
22040,1809,47,0,2668,ln,2,Philosophy,1,1,1,1,2,790,197.5,79.0,790,2,1
22041,1809,47,0,2668,ln,2,for,1,1,1,0,0,0,0.0,0.0,-790,-2,-1
22042,1809,47,0,2668,ln,2,example,1,1,1,1,2,447,149.0,63.85714285714285,447,2,1
22043,1809,47,0,2668,ln,2,exhibits,1,1,1,0,0,0,0.0,0.0,-447,-2,-1
22044,1809,47,0,2668,ln,2,an,1,1,1,0,0,0,0.0,0.0,0,0,0
22045,1809,47,0,2668,ln,2,enthusiasm,1,1,1,0,0,0,0.0,0.0,0,0,0
22046,1809,47,0,2668,ln,2,for,1,1,1,0,0,0,0.0,0.0,0,0,0
22047,1809,47,0,2668,ln,2,scientific,1,1,1,1,1,224,56.0,22.4,224,1,1
22048,1809,47,0,2668,ln,2,realism,1,1,1,2,2,496,165.33333333333334,70.85714285714286,272,1,1
22049,1809,47,0,2668,ln,2,(“the,1,1,1,0,0,0,0.0,0.0,-496,-2,-2
22050,1809,47,0,2668,ln,2,absolute,1,1,1,2,2,571,190.3333333333333,71.375,571,2,2
22051,1809,47,0,2668,ln,2,conception,1,1,1,1,1,239,79.66666666666667,23.9,-332,-1,-1
22052,1809,47,0,2668,ln,2,of,1,1,1,0,0,0,0.0,0.0,-239,-1,-1
22053,1809,47,0,2668,ln,2,the,1,1,1,1,2,416,416.0,138.66666666666666,416,2,1
22054,1809,47,0,2668,ln,2,world”),1,1,1,1,1,385,385.0,55.0,-31,-1,0
22055,1809,47,0,2668,ln,2,coupled,1,1,1,0,0,0,0.0,0.0,-385,-1,-1
22056,1809,47,0,2668,ln,2,with,1,1,1,0,0,0,0.0,0.0,0,0,0
22057,1809,47,0,2668,ln,2,complete,1,1,1,0,0,0,0.0,0.0,0,0,0
22058,1809,47,0,2668,ln,2,innocence,1,1,1,0,0,0,0.0,0.0,0,0,0
22059,1809,47,0,2668,ln,2,of,1,1,1,0,0,0,0.0,0.0,0,0,0
22060,1809,47,0,2668,ln,2,actual,1,1,1,1,1,216,72.0,36.0,216,1,1
22061,1809,47,0,2668,ln,2,scientific,1,1,1,1,2,576,144.0,57.6,360,1,0
22062,1809,47,0,2668,ln,2,knowledge,1,1,1,0,0,0,0.0,0.0,-576,-2,-1
22063,1809,47,0,2668,ln,3,But,1,1,1,2,2,463,463.0,154.33333333333334,463,2,2
22064,1809,47,0,2668,ln,3,for,1,1,1,1,1,217,217.0,72.33333333333333,-246,-1,-1
22065,1809,47,0,2668,ln,3,someone,1,1,1,0,0,0,0.0,0.0,-217,-1,-1
22066,1809,47,0,2668,ln,3,like,1,1,1,0,0,0,0.0,0.0,0,0,0
22067,1809,47,0,2668,ln,3,me,1,1,1,0,0,0,0.0,0.0,0,0,0
22068,1809,47,0,2668,ln,3,who,1,1,1,1,1,219,219.0,73.0,219,1,1
22069,1809,47,0,2668,ln,3,has,1,1,1,1,1,221,221.0,73.66666666666667,2,0,0
22070,1809,47,0,2668,ln,3,mastered,1,1,1,1,1,226,113.0,28.25,5,0,0
22071,1809,47,0,2668,ln,3,a,1,1,1,2,2,517,517.0,517.0,291,1,1
22072,1809,47,0,2668,ln,3,certain,1,1,1,1,1,208,104.0,29.714285714285715,-309,-1,-1
22073,1809,47,0,2668,ln,3,amount,1,1,1,0,0,0,0.0,0.0,-208,-1,-1
22074,1809,47,0,2668,ln,3,of,1,1,1,0,0,0,0.0,0.0,0,0,0
22075,1809,47,0,2668,ln,3,mathematics,1,1,1,1,2,736,184.0,66.9090909090909,736,2,1
22076,1809,47,0,2668,ln,3,and,1,1,1,1,1,207,207.0,69.0,-529,-1,0
22077,1809,47,0,2668,ln,3,physics,1,1,1,2,3,800,800.0,114.28571428571428,593,2,1
22078,1809,47,0,2668,ln,3,the,1,1,1,1,1,207,207.0,69.0,-593,-2,-1
22079,1809,47,0,2668,ln,3,situation,1,1,1,0,0,0,0.0,0.0,-207,-1,-1
22080,1809,47,0,2668,ln,3,is,1,1,1,1,1,300,300.0,150.0,300,1,1
22081,1809,47,0,2668,ln,3,quite,1,1,1,0,0,0,0.0,0.0,-300,-1,-1
22082,1809,47,0,2668,ln,3,different,1,1,1,3,3,742,247.3333333333333,82.44444444444444,742,3,3
22083,1809,47,0,2668,ln,4,I,1,0,1,0,0,0,0.0,0.0,-742,-3,-3
22084,1809,47,0,2668,ln,4,know,1,0,1,2,2,800,800.0,200.0,800,2,2
22085,1809,47,0,2668,ln,4,what,1,0,1,1,1,425,425.0,106.25,-375,-1,-1
22086,1809,47,0,2668,ln,4,a,1,0,1,0,0,0,0.0,0.0,-425,-1,-1
22087,1809,47,0,2668,ln,4,real,1,0,1,0,0,0,0.0,0.0,0,0,0
22088,1809,47,0,2668,ln,4,scientific,1,0,1,1,1,246,61.5,24.6,246,1,1
22089,1809,47,0,2668,ln,4,theory,1,0,1,0,0,0,0.0,0.0,-246,-1,-1
22090,1809,47,0,2668,ln,4,looks,1,0,1,0,0,0,0.0,0.0,0,0,0
22091,1809,47,0,2668,ln,4,like;,1,0,1,0,0,0,0.0,0.0,0,0,0
22092,1809,47,0,2668,ln,4,and,1,0,1,0,0,0,0.0,0.0,0,0,0
22093,1809,47,0,2668,ln,4,the,1,0,1,0,0,0,0.0,0.0,0,0,0
22094,1809,47,0,2668,ln,4,attractiveness,1,0,1,1,1,236,59.0,16.857142857142858,236,1,1
22095,1809,47,0,2668,ln,4,of,1,0,1,0,0,0,0.0,0.0,-236,-1,-1
22096,1809,47,0,2668,ln,4,scientific,1,0,1,1,1,208,52.0,20.8,208,1,1
22097,1809,47,0,2668,ln,4,realism,1,0,1,0,0,0,0.0,0.0,-208,-1,-1
22098,1809,47,0,2668,ln,4,is,1,0,1,1,1,211,211.0,105.5,211,1,1
22099,1809,47,0,2668,ln,4,counterbalanced,1,0,1,2,2,716,179.0,47.73333333333333,505,1,1
22100,1809,47,0,2668,ln,4,by,1,0,1,0,0,0,0.0,0.0,-716,-2,-2
22101,1809,47,0,2668,ln,4,an,1,0,1,0,0,0,0.0,0.0,0,0,0
22102,1809,47,0,2668,ln,4,unwillingness,1,0,1,1,1,275,68.75,21.15384615384616,275,1,1
22103,1809,47,0,2668,ln,4,to,1,0,1,0,0,0,0.0,0.0,-275,-1,-1
22104,1809,47,0,2668,ln,4,accept,1,0,1,1,2,430,215.0,71.66666666666667,430,2,1
22105,1809,47,0,2668,ln,4,vague,0,0,1,3,5,0,0.0,0.0,-430,0,0
22106,1809,47,0,2668,ln,4,talk,1,0,1,1,2,793,793.0,198.25,793,2,1
22107,1809,47,0,2668,ln,4,about,1,0,1,2,3,855,855.0,171.0,62,1,1
22108,1809,47,0,2668,ln,4,what,1,0,1,2,2,654,654.0,163.5,-201,-1,0
22109,1809,47,0,2668,ln,4,science,1,0,1,3,5,1055,527.5,150.71428571428572,401,3,1
22110,1809,47,0,2668,ln,4,can,1,0,1,0,0,0,0.0,0.0,-1055,-5,-3
22111,1809,47,0,2668,ln,4,achieve,1,0,1,0,0,0,0.0,0.0,0,0,0
22112,1809,47,0,2668,ln,4,as,1,0,1,3,4,1234,1234.0,617.0,1234,4,3
22113,1809,47,0,2668,ln,4,a,1,0,1,1,2,1030,1030.0,1030.0,-204,-2,-2
22114,1809,47,0,2668,ln,4,substitute,1,0,1,1,1,211,70.33333333333333,21.1,-819,-1,0
22115,1809,47,0,2668,ln,4,for,1,0,1,2,2,714,714.0,238.0,503,1,1
22116,1809,47,0,2668,ln,4,at,1,0,1,0,0,0,0.0,0.0,-714,-2,-2
22117,1809,47,0,2668,ln,4,least,1,0,1,1,1,476,476.0,95.2,476,1,1
22118,1809,47,0,2668,ln,4,a,1,0,1,3,3,1135,1135.0,1135.0,659,2,2
22119,1809,47,0,2668,ln,4,plausible,0,0,1,3,4,924,308.0,102.66666666666669,-211,1,0
22120,1809,47,0,2668,ln,4,sketch,1,0,1,3,3,832,832.0,138.66666666666666,-92,-1,0
22121,1809,47,0,2668,ln,4,of,1,0,1,1,1,255,255.0,127.5,-577,-2,-2
22122,1809,47,0,2668,ln,4,a,1,0,1,1,1,244,244.0,244.0,-11,0,0
22123,1809,47,0,2668,ln,4,genuine,1,0,1,1,1,201,100.5,28.714285714285715,-43,0,0
22124,1809,47,0,2668,ln,4,scientific,1,0,1,1,1,390,97.5,39.0,189,0,0
22125,1809,47,0,2668,ln,4,theory,1,0,1,0,0,0,0.0,0.0,-390,-1,-1
22126,1809,47,0,2668,ln,4,with,1,0,1,0,0,0,0.0,0.0,0,0,0
22127,1809,47,0,2668,ln,4,real,1,0,1,1,1,202,101.0,50.5,202,1,1
22128,1809,47,0,2668,ln,4,explanatory,1,0,1,1,2,731,182.75,66.45454545454545,529,1,0
22129,1809,47,0,2668,ln,4,power,1,0,1,2,4,1194,597.0,238.8,463,2,1
22130,1809,47,0,2668,ln,5,Hence,1,1,1,2,3,677,677.0,135.4,-517,-1,0
22131,1809,47,0,2668,ln,5,what,1,1,1,2,2,429,429.0,107.25,-248,-1,0
22132,1809,47,0,2668,ln,5,I,1,1,1,0,0,0,0.0,0.0,-429,-2,-2
22133,1809,47,0,2668,ln,5,described,1,1,1,4,6,1565,782.5,173.88888888888889,1565,6,4
22134,1809,47,0,2668,ln,5,as,1,1,1,0,0,0,0.0,0.0,-1565,-6,-4
22135,1809,47,0,2668,ln,5,my,1,1,1,1,1,208,208.0,104.0,208,1,1
22136,1809,47,0,2668,ln,5,“approach,1,1,1,1,1,221,110.5,24.55555555555556,13,0,0
22137,1809,47,0,2668,ln,5,or,1,1,1,2,2,654,654.0,327.0,433,1,1
22138,1809,47,0,2668,ln,5,avoidance”,1,1,1,2,4,1039,519.5,103.9,385,2,0
22139,1809,47,0,2668,ln,5,conflict,1,1,1,1,1,369,184.5,46.125,-670,-3,-1
22140,1811,40,0,2670,shiyubin,0,From,1,1,1,0,0,0,0.0,0.0,0,0,0
22141,1811,40,0,2670,shiyubin,0,the,1,1,1,0,0,0,0.0,0.0,0,0,0
22142,1811,40,0,2670,shiyubin,0,early,1,1,1,2,2,453,226.5,90.6,453,2,2
22143,1811,40,0,2670,shiyubin,0,days,1,1,1,2,2,635,635.0,158.75,182,0,0
22144,1811,40,0,2670,shiyubin,0,of,1,1,1,0,0,0,0.0,0.0,-635,-2,-2
22145,1811,40,0,2670,shiyubin,0,broadband,1,1,1,2,2,667,333.5,74.11111111111111,667,2,2
22146,1811,40,0,2670,shiyubin,0,advocates,1,1,1,0,0,0,0.0,0.0,-667,-2,-2
22147,1811,40,0,2670,shiyubin,0,for,1,1,1,0,0,0,0.0,0.0,0,0,0
22148,1811,40,0,2670,shiyubin,0,consumers,1,1,1,0,0,0,0.0,0.0,0,0,0
22149,1811,40,0,2670,shiyubin,0,and,1,1,1,0,0,0,0.0,0.0,0,0,0
22150,1811,40,0,2670,shiyubin,0,web-based,1,1,1,0,0,0,0.0,0.0,0,0,0
22151,1811,40,0,2670,shiyubin,0,companies,1,1,1,0,0,0,0.0,0.0,0,0,0
22152,1811,40,0,2670,shiyubin,0,worried,1,1,1,0,0,0,0.0,0.0,0,0,0
22153,1811,40,0,2670,shiyubin,0,that,1,1,1,0,0,0,0.0,0.0,0,0,0
22154,1811,40,0,2670,shiyubin,0,the,1,1,1,0,0,0,0.0,0.0,0,0,0
22155,1811,40,0,2670,shiyubin,0,cable,1,1,1,0,0,0,0.0,0.0,0,0,0
22156,1811,40,0,2670,shiyubin,0,and,1,1,1,0,0,0,0.0,0.0,0,0,0
22157,1811,40,0,2670,shiyubin,0,phone,1,1,1,1,1,456,456.0,91.2,456,1,1
22158,1811,40,0,2670,shiyubin,0,companies,1,1,1,1,1,242,80.66666666666667,26.88888888888889,-214,0,0
22159,1811,40,0,2670,shiyubin,0,selling,1,1,1,3,3,829,414.5,118.42857142857144,587,2,2
22160,1811,40,0,2670,shiyubin,0,broadband,1,1,1,4,6,1623,811.5,180.3333333333333,794,3,1
22161,1811,40,0,2670,shiyubin,0,connections,1,1,1,3,5,1520,506.6666666666667,138.1818181818182,-103,-1,-1
22162,1811,40,0,2670,shiyubin,0,had,1,1,1,2,2,602,602.0,200.66666666666663,-918,-3,-1
22163,1811,40,0,2670,shiyubin,0,the,1,1,1,1,1,227,227.0,75.66666666666667,-375,-1,-1
22164,1811,40,0,2670,shiyubin,0,power,1,1,1,1,1,540,270.0,108.0,313,0,0
22165,1811,40,0,2670,shiyubin,0,and,1,1,1,1,1,307,307.0,102.33333333333331,-233,0,0
22166,1811,40,0,2670,shiyubin,0,incentive,0,1,1,2,2,908,302.6666666666667,100.88888888888889,601,1,1
22167,1811,40,0,2670,shiyubin,0,to,1,1,1,0,0,0,0.0,0.0,-908,-2,-2
22168,1811,40,0,2670,shiyubin,0,favor,1,1,1,0,0,0,0.0,0.0,0,0,0
22169,1811,40,0,2670,shiyubin,0,affiliated,1,1,1,1,2,649,129.8,64.9,649,2,1
22170,1811,40,0,2670,shiyubin,0,websites,1,1,1,1,1,356,178.0,44.5,-293,-1,0
22171,1811,40,0,2670,shiyubin,0,over,1,1,1,0,0,0,0.0,0.0,-356,-1,-1
22172,1811,40,0,2670,shiyubin,0,their,1,1,1,1,2,907,907.0,181.4,907,2,1
22173,1811,40,0,2670,shiyubin,0,rivals’,1,1,1,0,0,0,0.0,0.0,-907,-2,-1
22174,1811,40,0,2670,shiyubin,1,That,1,1,1,0,0,0,0.0,0.0,0,0,0
22175,1811,40,0,2670,shiyubin,1,is,1,1,1,0,0,0,0.0,0.0,0,0,0
22176,1811,40,0,2670,shiyubin,1,the,1,1,1,1,1,212,212.0,70.66666666666667,212,1,1
22177,1811,40,0,2670,shiyubin,1,reason,1,1,1,1,1,646,323.0,107.66666666666669,434,0,0
22178,1811,40,0,2670,shiyubin,1,why,1,1,1,1,1,232,232.0,77.33333333333333,-414,0,0
22179,1811,40,0,2670,shiyubin,1,there,1,1,1,1,2,462,462.0,92.4,230,1,0
22180,1811,40,0,2670,shiyubin,1,has,1,1,1,0,0,0,0.0,0.0,-462,-2,-1
22181,1811,40,0,2670,shiyubin,1,been,1,1,1,0,0,0,0.0,0.0,0,0,0
22182,1811,40,0,2670,shiyubin,1,such,1,1,1,1,1,241,241.0,60.25,241,1,1
22183,1811,40,0,2670,shiyubin,1,a,1,1,1,0,0,0,0.0,0.0,-241,-1,-1
22184,1811,40,0,2670,shiyubin,1,strong,1,1,1,0,0,0,0.0,0.0,0,0,0
22185,1811,40,0,2670,shiyubin,1,demand,1,1,1,1,2,632,316.0,105.33333333333331,632,2,1
22186,1811,40,0,2670,shiyubin,1,for,1,1,1,4,4,1749,1749.0,583.0,1117,2,3
22187,1811,40,0,2670,shiyubin,1,rules,1,1,1,2,3,668,668.0,133.6,-1081,-1,-2
22188,1811,40,0,2670,shiyubin,1,that,1,1,1,3,4,1522,1522.0,380.5,854,1,1
22189,1811,40,0,2670,shiyubin,1,would,1,1,1,3,3,989,989.0,197.8,-533,-1,0
22190,1811,40,0,2670,shiyubin,1,prevent,1,1,1,2,2,735,367.5,105.0,-254,-1,-1
22191,1811,40,0,2670,shiyubin,1,broadband,1,1,1,0,0,0,0.0,0.0,-735,-2,-2
22192,1811,40,0,2670,shiyubin,1,providers,1,1,1,0,0,0,0.0,0.0,0,0,0
22193,1811,40,0,2670,shiyubin,1,from,1,1,1,1,2,418,418.0,104.5,418,2,1
22194,1811,40,0,2670,shiyubin,1,picking,1,1,1,2,2,411,205.5,58.71428571428572,-7,0,1
22195,1811,40,0,2670,shiyubin,1,winners,1,1,1,1,1,347,173.5,49.57142857142857,-64,-1,-1
22196,1811,40,0,2670,shiyubin,1,and,1,1,1,1,1,268,268.0,89.33333333333333,-79,0,0
22197,1811,40,0,2670,shiyubin,1,losers,1,1,1,0,0,0,0.0,0.0,-268,-1,-1
22198,1811,40,0,2670,shiyubin,1,online,1,1,1,0,0,0,0.0,0.0,0,0,0
22199,1811,40,0,2670,shiyubin,1,preserving,1,1,1,1,2,1056,352.0,105.6,1056,2,1
22200,1811,40,0,2670,shiyubin,1,the,1,1,1,0,0,0,0.0,0.0,-1056,-2,-1
22201,1811,40,0,2670,shiyubin,1,freedom,1,1,1,0,0,0,0.0,0.0,0,0,0
22202,1811,40,0,2670,shiyubin,1,and,1,1,1,1,1,315,315.0,105.0,315,1,1
22203,1811,40,0,2670,shiyubin,1,innovation,1,1,1,1,1,630,157.5,63.0,315,0,0
22204,1811,40,0,2670,shiyubin,1,that,1,1,1,1,2,470,470.0,117.5,-160,1,0
22205,1811,40,0,2670,shiyubin,1,have,1,1,1,0,0,0,0.0,0.0,-470,-2,-1
22206,1811,40,0,2670,shiyubin,1,been,1,1,1,0,0,0,0.0,0.0,0,0,0
22207,1811,40,0,2670,shiyubin,1,the,1,1,1,1,1,381,381.0,127.0,381,1,1
22208,1811,40,0,2670,shiyubin,1,lifeblood,1,1,1,1,1,205,205.0,22.77777777777778,-176,0,0
22209,1811,40,0,2670,shiyubin,1,of,1,1,1,0,0,0,0.0,0.0,-205,-1,-1
22210,1811,40,0,2670,shiyubin,1,the,1,1,1,1,2,597,597.0,199.0,597,2,1
22211,1811,40,0,2670,shiyubin,1,Internet,1,1,1,0,0,0,0.0,0.0,-597,-2,-1
22212,1811,40,0,2670,shiyubin,2,Yet,1,1,1,1,1,275,275.0,91.66666666666669,275,1,1
22213,1811,40,0,2670,shiyubin,2,that,1,1,1,1,1,546,546.0,136.5,271,0,0
22214,1811,40,0,2670,shiyubin,2,demand,1,1,1,1,1,222,111.0,37.0,-324,0,0
22215,1811,40,0,2670,shiyubin,2,has,1,1,1,0,0,0,0.0,0.0,-222,-1,-1
22216,1811,40,0,2670,shiyubin,2,been,1,1,1,1,1,308,308.0,77.0,308,1,1
22217,1811,40,0,2670,shiyubin,2,almost,1,1,1,1,1,431,215.5,71.83333333333333,123,0,0
22218,1811,40,0,2670,shiyubin,2,impossible,1,1,1,1,2,739,184.75,73.9,308,1,0
22219,1811,40,0,2670,shiyubin,2,to,1,1,1,0,0,0,0.0,0.0,-739,-2,-1
22220,1811,40,0,2670,shiyubin,2,fill-in,1,1,1,0,0,0,0.0,0.0,0,0,0
22221,1811,40,0,2670,shiyubin,2,part,1,1,1,1,1,229,229.0,57.25,229,1,1
22222,1811,40,0,2670,shiyubin,2,because,1,1,1,1,1,224,112.0,32.0,-5,0,0
22223,1811,40,0,2670,shiyubin,2,of,1,1,1,0,0,0,0.0,0.0,-224,-1,-1
22224,1811,40,0,2670,shiyubin,2,pushback,0,1,1,1,1,227,113.5,28.375,227,1,1
22225,1811,40,0,2670,shiyubin,2,from,1,1,1,1,1,988,988.0,247.0,761,0,0
22226,1811,40,0,2670,shiyubin,2,broadband,1,1,1,1,2,652,326.0,72.44444444444444,-336,1,0
22227,1811,40,0,2670,shiyubin,2,providers,1,1,1,1,2,1120,1120.0,124.44444444444444,468,0,0
22228,1811,40,0,2670,shiyubin,2,anti-regulatory,0,1,1,1,1,792,132.0,52.8,-328,-1,0
22229,1811,40,0,2670,shiyubin,2,conservatives,1,1,1,2,3,1436,359.0,110.46153846153848,644,2,1
22230,1811,40,0,2670,shiyubin,2,and,1,1,1,0,0,0,0.0,0.0,-1436,-3,-2
22231,1811,40,0,2670,shiyubin,2,the,1,1,1,0,0,0,0.0,0.0,0,0,0
22232,1811,40,0,2670,shiyubin,2,courts,1,1,1,1,1,200,200.0,33.333333333333336,200,1,1
22233,1811,40,0,2670,shiyubin,3,A,1,0,1,1,1,486,486.0,486.0,286,0,0
22234,1811,40,0,2670,shiyubin,3,federal,1,0,1,1,1,311,103.66666666666669,44.42857142857143,-175,0,0
22235,1811,40,0,2670,shiyubin,3,appeals,1,0,1,0,0,0,0.0,0.0,-311,-1,-1
22236,1811,40,0,2670,shiyubin,3,court,1,0,1,1,1,460,460.0,92.0,460,1,1
22237,1811,40,0,2670,shiyubin,3,weighed,1,0,1,3,4,1972,1972.0,281.7142857142857,1512,3,2
22238,1811,40,0,2670,shiyubin,3,in,1,0,1,1,1,284,284.0,142.0,-1688,-3,-2
22239,1811,40,0,2670,shiyubin,3,again,1,0,1,2,3,1158,1158.0,231.6,874,2,1
22240,1811,40,0,2670,shiyubin,3,Tuesday,1,0,1,1,1,411,205.5,58.71428571428572,-747,-2,-1
22241,1811,40,0,2670,shiyubin,3,but,1,0,1,1,1,312,312.0,104.0,-99,0,0
22242,1811,40,0,2670,shiyubin,3,instead,1,0,1,0,0,0,0.0,0.0,-312,-1,-1
22243,1811,40,0,2670,shiyubin,3,of,1,0,1,0,0,0,0.0,0.0,0,0,0
22244,1811,40,0,2670,shiyubin,3,providing,1,0,1,0,0,0,0.0,0.0,0,0,0
22245,1811,40,0,2670,shiyubin,3,a,1,0,1,0,0,0,0.0,0.0,0,0,0
22246,1811,40,0,2670,shiyubin,3,badly,1,0,1,2,2,518,259.0,103.6,518,2,2
22247,1811,40,0,2670,shiyubin,3,needed,1,0,1,1,1,226,113.0,37.66666666666666,-292,-1,-1
22248,1811,40,0,2670,shiyubin,3,resolution,1,0,1,0,0,0,0.0,0.0,-226,-1,-1
22249,1811,40,0,2670,shiyubin,3,it,1,0,1,0,0,0,0.0,0.0,0,0,0
22250,1811,40,0,2670,shiyubin,3,only,1,0,1,0,0,0,0.0,0.0,0,0,0
22251,1811,40,0,2670,shiyubin,3,prolonged,0,0,1,3,0,0,699.0,199.0,0,0,0
22252,1811,40,0,2670,shiyubin,3,the,1,0,1,0,0,0,0.0,0.0,0,0,0
22253,1811,40,0,2670,shiyubin,3,fight,1,0,1,0,0,0,0.0,0.0,0,0,0
22254,1811,40,0,2670,shiyubin,4,At,1,1,1,0,0,0,0.0,0.0,0,0,0
22255,1811,40,0,2670,shiyubin,4,issue,1,1,1,0,0,0,0.0,0.0,0,0,0
22256,1811,40,0,2670,shiyubin,4,before,1,1,1,2,3,918,459.0,153.0,918,3,2
22257,1811,40,0,2670,shiyubin,4,the,1,1,1,0,0,0,0.0,0.0,-918,-3,-2
22258,1811,40,0,2670,shiyubin,4,United,1,1,1,2,2,896,448.0,149.33333333333334,896,2,2
22259,1811,40,0,2670,shiyubin,4,States,1,1,1,1,2,574,574.0,95.66666666666669,-322,0,-1
22260,1811,40,0,2670,shiyubin,4,Court,1,1,1,2,2,520,520.0,104.0,-54,0,1
22261,1811,40,0,2670,shiyubin,4,of,1,1,1,0,0,0,0.0,0.0,-520,-2,-2
22262,1811,40,0,2670,shiyubin,4,Appeals,1,1,1,0,0,0,0.0,0.0,0,0,0
22263,1811,40,0,2670,shiyubin,4,for,1,1,1,0,0,0,0.0,0.0,0,0,0
22264,1811,40,0,2670,shiyubin,4,the,1,1,1,0,0,0,0.0,0.0,0,0,0
22265,1811,40,0,2670,shiyubin,4,District,1,1,1,1,1,361,180.5,45.125,361,1,1
22266,1811,40,0,2670,shiyubin,4,of,1,1,1,0,0,0,0.0,0.0,-361,-1,-1
22267,1811,40,0,2670,shiyubin,4,Columbia,1,1,1,3,4,1270,423.3333333333333,158.75,1270,4,3
22268,1811,40,0,2670,shiyubin,4,Circuit,1,1,1,3,4,1237,618.5,176.71428571428572,-33,0,0
22269,1811,40,0,2670,shiyubin,4,was,1,1,1,2,2,604,604.0,201.3333333333333,-633,-2,-1
22270,1811,40,0,2670,shiyubin,4,the,1,1,1,0,0,0,0.0,0.0,-604,-2,-2
22271,1811,40,0,2670,shiyubin,4,latest,1,1,1,3,3,915,457.5,152.5,915,3,3
22272,1811,40,0,2670,shiyubin,4,take,1,1,1,3,3,1132,1132.0,283.0,217,0,0
22273,1811,40,0,2670,shiyubin,4,of,1,1,1,2,4,1571,1571.0,785.5,439,1,-1
22274,1811,40,0,2670,shiyubin,4,the,1,1,1,1,1,233,233.0,77.66666666666667,-1338,-3,-1
22275,1811,40,0,2670,shiyubin,4,Federal,1,1,1,2,2,443,147.66666666666666,63.285714285714285,210,1,1
22276,1811,40,0,2670,shiyubin,4,Communications,1,1,1,1,3,810,162.0,57.85714285714285,367,1,-1
